100000 initial neutrinos of type 2 at energy 1E+20. Key: type,CC,NC,DC,Gen,Energy.
2 6 0 0 6 17.01102 20 14
2 2 0 1 3 14.48276 20 14
2 1 0 1 2 14.07431 20 14
2 3 0 0 3 17.536 20 14
2 1 0 1 2 14.43935 20 14
2 3 0 0 3 15.95116 20 14
2 8 0 0 8 18.5793 20 14
2 1 0 1 2 14.226 20 14
2 1 0 1 2 14.51632 20 14
2 2 0 1 3 14.02642 20 14
2 3 0 0 3 17.32632 20 14
2 2 0 0 2 16.59215 20 14
2 1 0 1 2 14.71461 20 14
2 1 0 1 2 14.23141 20 14
2 5 0 0 5 18.03554 20 14
2 5 0 0 5 17.36231 20 14
2 2 0 0 2 16.7531 20 14
2 5 0 0 5 16.59542 20 14
2 1 0 1 2 14.65575 20 14
2 3 0 0 3 16.3298 20 14
2 3 0 0 3 17.04168 20 14
2 1 0 1 2 14.12537 20 14
2 3 0 0 3 17.85295 20 14
2 4 0 1 5 14.2402 20 14
2 1 0 1 2 14.17219 20 14
2 1 0 1 2 14.26284 20 14
2 2 0 1 3 14.11349 20 14
2 1 0 1 2 14.12571 20 14
2 3 0 0 3 17.56209 20 14
2 3 0 0 3 18.25013 20 14
END
