100 initial neutrinos of type 2 at energy 1E+22. Key: type,CC,NC,DC,Gen,Energy.
2 1 0 1 2 10.26726 22 14
2 1 0 1 2 9.033366 22 14
2 1 0 1 2 10.50528 22 14
2 1 0 1 2 11.83408 22 14
2 1 0 1 2 10.1685 22 14
2 2 0 1 3 10.49699 22 14
2 1 0 1 2 11.16081 22 14
2 2 0 1 3 10.00414 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 1 2 11.18153 22 14
1 1 0 1 2 9.283541 22 14
1 1 0 2 3 -7.3627 22 14
2 1 0 1 2 9.489629 22 14
2 2 0 1 3 10.55803 22 14
2 1 0 1 2 11.72801 22 14
1 1 0 1 2 10.78835 22 14
1 1 0 2 3 -5.66783 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 2 0 1 3 10.82713 22 14
2 2 0 1 3 11.28485 22 14
1 2 0 1 3 10.0492 22 14
1 2 0 2 4 7.80632 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 1 2 10.84534 22 14
2 1 0 1 2 10.75812 22 14
2 1 0 1 2 10.26694 22 14
2 1 0 1 2 11.20629 22 14
2 1 0 1 2 10.15098 22 14
1 1 0 1 2 8.811242 22 14
1 1 0 2 3 0.4097617 22 14
2 2 0 1 3 11.28418 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 1 2 10.65263 22 14
2 1 0 1 2 10.82124 22 14
2 1 0 1 2 11.05214 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 1 2 10.46275 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 1 2 11.23365 22 14
2 1 0 1 2 10.58138 22 14
2 1 0 1 2 10.45151 22 14
2 2 0 1 3 10.53008 22 14
2 2 0 1 3 10.34957 22 14
1 2 0 1 3 9.093234 22 14
1 2 0 2 4 6.708676 22 14
2 1 0 1 2 10.54615 22 14
2 2 0 1 3 10.19291 22 14
1 2 0 1 3 9.591942 22 14
1 2 0 2 4 3.961122 22 14
2 1 0 1 2 11.28805 22 14
2 2 0 1 3 11.59721 22 14
1 2 0 1 3 10.60951 22 14
1 2 0 2 4 7.166674 22 14
2 1 0 1 2 11.98828 22 14
2 1 0 1 2 10.18151 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 0 0 0 0 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 1 2 10.6986 22 14
1 1 0 1 2 10.37934 22 14
1 1 0 2 3 -3.366933 22 14
2 3 0 1 4 9.46421 22 14
2 1 0 1 2 11.07998 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 0 1 22 22 14
2 1 0 1 2 11.53844 22 14
2 2 0 1 3 10.67488 22 14
2 1 0 1 2 9.996701 22 14
2 1 0 1 2 11.55819 22 14
2 1 0 1 2 11.36669 22 14
2 2 0 1 3 10.94759 22 14
