100 initial neutrinos of type 2 at energy 1E+20. Key: type,CC,NC,DC,Gen,Energy.
2 1 0 1 2 10.42539 20 14
2 1 0 1 2 9.62391 20 14
2 2 0 1 3 10.63543 20 14
2 1 0 1 2 11.57511 20 14
2 1 0 1 2 10.19996 20 14
2 2 0 1 3 10.70891 20 14
2 1 0 1 2 11.34942 20 14
2 1 0 1 2 9.726317 20 14
2 2 0 1 3 9.693483 20 14
2 1 0 1 2 9.386372 20 14
2 1 0 1 2 9.102778 20 14
2 1 0 1 2 10.08236 20 14
2 1 0 1 2 9.637353 20 14
2 1 0 1 2 10.40093 20 14
2 1 0 1 2 9.706874 20 14
1 1 0 1 2 8.727819 20 14
1 1 0 2 3 5.372752 20 14
2 1 0 1 2 9.854209 20 14
2 1 0 1 2 9.86963 20 14
2 3 0 1 4 10.39774 20 14
2 1 0 1 2 9.994572 20 14
1 1 0 1 2 9.30148 20 14
1 1 0 2 3 -34.93283 20 14
2 1 0 1 2 8.772412 20 14
1 1 0 1 2 8.151144 20 14
1 1 0 2 3 7.467117 20 14
2 1 0 1 2 11.21183 20 14
2 4 0 1 5 9.013623 20 14
2 1 0 1 2 10.26398 20 14
2 1 0 1 2 9.622376 20 14
2 3 0 1 4 10.4023 20 14
2 1 0 1 2 9.921291 20 14
1 1 0 1 2 8.551166 20 14
1 1 0 2 3 -19.78186 20 14
2 1 0 1 2 10.39036 20 14
2 1 0 1 2 10.8085 20 14
2 1 0 1 2 11.27936 20 14
2 1 0 1 2 9.823377 20 14
2 3 0 1 4 10.7138 20 14
2 1 0 1 2 10.81874 20 14
2 1 0 1 2 11.04432 20 14
2 1 0 1 2 9.633891 20 14
2 2 0 1 3 10.45037 20 14
2 1 0 1 2 10.93984 20 14
2 1 0 1 2 11.07754 20 14
2 4 0 1 5 9.946547 20 14
2 1 0 1 2 9.807899 20 14
2 1 0 1 2 8.620217 20 14
2 1 0 1 2 10.53596 20 14
2 1 0 1 2 10.21719 20 14
2 1 0 1 2 9.278196 20 14
2 3 0 1 4 9.888738 20 14
1 3 0 1 4 9.21499 20 14
1 3 0 2 5 2.858038 20 14
2 4 0 1 5 10.61985 20 14
2 1 0 1 2 10.18347 20 14
2 3 0 1 4 9.879615 20 14
2 3 0 1 4 10.6987 20 14
2 3 0 1 4 10.60979 20 14
2 1 0 1 2 10.16518 20 14
2 1 0 1 2 10.99689 20 14
2 1 0 1 2 10.96711 20 14
2 1 0 1 2 10.3766 20 14
2 1 0 1 2 9.404183 20 14
2 1 0 1 2 11.73377 20 14
2 2 0 1 3 9.784778 20 14
2 3 0 1 4 10.10074 20 14
2 1 0 1 2 11.02417 20 14
2 2 0 1 3 10.80668 20 14
2 1 0 1 2 10.98929 20 14
1 1 0 1 2 10.14352 20 14
1 1 0 2 3 5.729588 20 14
2 3 0 1 4 10.93246 20 14
2 2 0 1 3 10.75994 20 14
1 2 0 1 3 9.990006 20 14
1 2 0 2 4 -32.05202 20 14
2 1 0 1 2 9.719253 20 14
2 1 0 1 2 10.72585 20 14
2 1 0 1 2 9.888005 20 14
2 1 0 1 2 9.33323 20 14
2 2 0 1 3 10.63816 20 14
2 1 0 1 2 10.27012 20 14
1 1 0 1 2 8.878177 20 14
1 1 0 2 3 1.40873 20 14
2 1 0 1 2 10.3476 20 14
2 2 0 1 3 9.405751 20 14
1 2 0 1 3 8.136166 20 14
1 2 0 2 4 -25.58371 20 14
2 1 0 1 2 10.58975 20 14
2 1 0 1 2 9.579493 20 14
1 1 0 1 2 8.621693 20 14
1 1 0 2 3 2.556931 20 14
2 1 0 1 2 9.808277 20 14
2 2 0 1 3 11.82631 20 14
1 2 0 1 3 10.86132 20 14
1 2 0 2 4 -2.034776 20 14
2 2 0 1 3 10.59485 20 14
2 1 0 1 2 10.12715 20 14
2 1 0 1 2 10.48716 20 14
2 1 0 1 2 8.932864 20 14
2 1 0 1 2 10.72208 20 14
2 3 0 1 4 10.63957 20 14
2 2 0 1 3 12.06729 20 14
2 1 0 1 2 10.19279 20 14
2 2 0 1 3 10.28235 20 14
2 1 0 1 2 10.7036 20 14
2 1 0 1 2 10.61118 20 14
2 2 0 1 3 9.693689 20 14
2 1 0 1 2 10.78374 20 14
2 1 0 1 2 9.485509 20 14
1 1 0 1 2 8.943847 20 14
1 1 0 2 3 -19.07978 20 14
2 1 0 1 2 10.01079 20 14
2 1 0 1 2 11.29529 20 14
2 1 0 1 2 10.21784 20 14
2 2 0 1 3 10.99119 20 14
2 1 0 1 2 9.681892 20 14
2 3 0 1 4 9.815257 20 14
2 1 0 1 2 10.93225 20 14
1 1 0 1 2 10.12074 20 14
1 1 0 2 3 -0.1544252 20 14
2 1 0 1 2 10.63509 20 14
1 1 0 1 2 9.814196 20 14
1 1 0 2 3 3.19274 20 14
2 1 0 1 2 10.34481 20 14
1 1 0 1 2 8.781303 20 14
1 1 0 2 3 -18.90182 20 14
2 1 0 1 2 11.08775 20 14
2 3 0 1 4 11.05338 20 14
2 1 0 1 2 10.20797 20 14
END
