1000000 initial neutrinos of type 2 at energy 1E+22. 
Key: type,NC,CC,DC,Gen,Energy.
2 1 0 1 2 14.03598 22 14
2 2 0 1 3 14.21244 22 14
2 1 0 1 2 14.73718 22 14
2 2 0 1 3 14.12039 22 14
2 2 0 1 3 14.00584 22 14
2 1 0 1 2 14.16138 22 14
2 1 0 1 2 14.1359 22 14
2 1 0 1 2 14.10189 22 14
2 2 0 1 3 14.04527 22 14
2 2 0 1 3 14.2084 22 14
2 1 0 1 2 14.44645 22 14
2 1 0 1 2 14.11306 22 14
2 1 0 1 2 14.02031 22 14
1 1 0 1 2 14.14873 22 14
2 2 0 1 3 14.26285 22 14
1 1 0 1 2 14.07809 22 14
2 2 0 1 3 14.22486 22 14
2 1 0 1 2 14.41653 22 14
2 1 0 1 2 14.025 22 14
2 2 0 1 3 14.14164 22 14
2 1 0 1 2 14.00009 22 14
2 1 0 1 2 14.11682 22 14
2 1 0 1 2 14.08949 22 14
2 1 0 1 2 14.13143 22 14
2 2 0 1 3 14.06889 22 14
2 1 0 1 2 14.16711 22 14
2 2 0 1 3 14.21871 22 14
2 2 0 1 3 14.34714 22 14
2 1 0 1 2 14.00701 22 14
2 1 0 1 2 14.1057 22 14
2 1 0 1 2 14.38077 22 14
1 1 0 1 2 14.21883 22 14
2 2 0 1 3 14.82976 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 4 0 1 5 14.51165 22 14
1 4 0 1 5 14.22311 22 14
1 3 0 1 4 14.5201 22 14
1 4 0 1 5 14.504 22 14
1 4 0 1 5 14.09702 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 4 0 1 5 14.1774 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
1 4 0 1 5 14.50801 22 14
1 4 0 1 5 14.37867 22 14
1 4 0 1 5 14.50396 22 14
1 5 0 1 6 14.4553 22 14
1 4 0 1 5 14.25697 22 14
1 3 0 1 4 14.5201 22 14
1 5 0 1 6 14.19538 22 14
1 3 0 1 4 14.5201 22 14
1 3 0 1 4 14.5201 22 14
