10000 initial neutrinos of type 2 at energy 1E+22. 
Key: type,NC,CC,DC,Gen,Energy.
2 1 0 1 2 14.02367 22 14
2 1 0 1 2 14.17897 22 14
2 1 0 1 2 14.08769 22 14
2 1 0 1 2 14.83094 22 14
2 1 0 1 2 14.13324 22 14
END
