10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 39 0 19 19 
2 1 0 0 43 1 18.8732 19 
2 0 0 0 60 0 19 19 
2 4 0 0 61 4 18.45058 19 
2 2 0 0 76 2 18.86392 19 
2 2 0 0 93 2 18.95958 19 
2 1 0 0 99 1 18.96659 19 
2 1 0 0 107 1 17.29907 19 
2 1 0 0 110 1 18.70895 19 
2 1 0 0 129 1 18.98605 19 
2 2 0 0 136 2 17.86945 19 
2 2 0 0 139 2 18.80259 19 
2 0 0 0 145 0 19 19 
2 1 0 0 146 1 18.95621 19 
2 0 0 0 149 0 19 19 
2 1 0 0 154 1 18.99954 19 
2 2 0 0 174 2 18.95534 19 
2 0 0 0 175 0 19 19 
2 1 0 0 180 1 18.86816 19 
2 1 0 0 181 1 18.99954 19 
2 0 0 0 211 0 19 19 
2 2 0 0 227 2 18.67958 19 
2 0 0 0 233 0 19 19 
2 1 0 0 236 1 18.13162 19 
2 1 0 0 247 1 18.99878 19 
2 3 0 0 250 3 18.76031 19 
2 4 0 0 253 4 18.75682 19 
2 2 0 0 258 2 18.43891 19 
2 3 0 0 262 3 18.72709 19 
2 0 0 0 273 0 19 19 
2 1 0 0 285 1 18.20658 19 
2 1 0 0 294 1 18.98508 19 
2 1 0 0 304 1 18.99968 19 
2 1 0 0 306 1 18.99993 19 
2 2 0 0 320 2 18.99738 19 
2 2 0 0 347 2 18.48142 19 
2 0 0 0 381 0 19 19 
2 0 0 0 393 0 19 19 
2 4 0 0 403 4 18.1675 19 
2 0 0 0 446 0 19 19 
2 3 0 0 458 3 18.98421 19 
2 1 0 0 467 1 18.40444 19 
2 1 0 0 476 1 18.1423 19 
2 0 0 0 479 0 19 19 
2 3 0 0 493 3 18.79537 19 
2 1 0 0 504 1 18.99909 19 
2 1 0 0 506 1 18.42369 19 
2 3 0 0 510 3 16.93144 19 
2 0 0 0 519 0 19 19 
2 0 0 0 525 0 19 19 
2 2 0 0 546 2 18.90616 19 
2 0 0 0 555 0 19 19 
2 2 0 0 557 2 18.90153 19 
2 1 0 0 559 1 17.6505 19 
2 1 0 0 586 1 18.20142 19 
2 1 0 0 606 1 18.89757 19 
2 0 0 0 616 0 19 19 
2 0 0 0 665 0 19 19 
2 1 0 0 688 1 18.33586 19 
2 0 0 0 691 0 19 19 
