10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 21 1 18.6481 19 
2 2 0 0 35 2 17.5706 19 
2 4 0 0 158 4 17.93001 19 
2 4 0 0 514 4 18.58782 19 
2 3 0 0 1092 3 16.82859 19 
2 2 0 0 1123 2 18.66688 19 
2 3 0 0 1134 3 17.35321 19 
2 4 0 0 1579 4 18.19993 19 
2 1 0 0 1634 1 17.21085 19 
2 5 0 0 1675 5 18.38321 19 
2 5 0 0 1729 5 18.58267 19 
2 2 0 0 1904 2 17.38915 19 
2 4 0 0 2022 4 16.50055 19 
2 3 0 0 2252 3 17.11213 19 
2 3 0 0 2298 3 18.86385 19 
2 2 0 0 2358 2 18.59422 19 
2 3 0 0 2535 3 18.00501 19 
2 2 0 0 2536 2 18.91949 19 
2 3 0 0 2960 3 18.89952 19 
2 1 0 1 2962 2 14.43249 19 
2 1 0 0 3290 1 18.60364 19 
2 2 0 0 3368 2 17.43839 19 
2 2 0 0 3710 2 18.58445 19 
2 4 0 0 3715 4 18.54368 19 
2 2 0 0 4181 2 18.22752 19 
2 2 0 0 4263 2 18.66553 19 
2 3 0 0 4333 3 17.45742 19 
2 1 0 0 4409 1 17.6505 19 
2 4 0 0 4460 4 18.80857 19 
2 5 0 0 4719 5 18.87898 19 
2 1 0 0 4777 1 18.05419 19 
2 1 0 1 4853 2 14.69913 19 
2 3 0 0 4925 3 17.84184 19 
2 2 0 0 5113 2 18.31779 19 
2 3 0 0 5240 3 18.34299 19 
2 1 0 0 5337 1 16.1271 19 
2 1 0 0 5449 1 18.99603 19 
2 3 0 0 5451 3 17.04253 19 
2 1 0 0 5501 1 17.84819 19 
2 1 0 0 5708 1 18.83387 19 
2 2 0 0 6169 2 17.02351 19 
2 3 0 0 6200 3 18.23825 19 
2 2 0 0 6343 2 17.7577 19 
2 3 0 0 6353 3 18.88056 19 
2 4 0 0 6399 4 18.37023 19 
2 1 0 0 7331 1 17.44607 19 
2 3 0 0 7357 3 18.90364 19 
2 3 0 0 7410 3 18.22275 19 
2 1 0 0 7575 1 16.1271 19 
2 2 0 0 7697 2 17.87409 19 
2 2 0 0 7735 2 14.39808 19 
2 2 0 0 7774 2 18.98444 19 
2 1 0 0 7797 1 18.83387 19 
2 7 0 0 7825 7 17.19994 19 
