10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 1 1387 2 14.52648 19 
2 3 0 0 1645 3 16.63954 19 
2 3 0 0 1842 3 17.44378 19 
2 3 0 0 2552 3 16.89582 19 
2 2 0 0 3903 2 17.20749 19 
2 4 0 0 5491 4 16.50287 19 
2 1 0 1 5523 2 14.62571 19 
2 1 0 0 6195 1 17.13893 19 
2 5 0 0 6532 5 15.65112 19 
2 3 0 0 7218 3 17.03333 19 
2 5 0 0 9866 5 17.16406 19 
2 5 0 0 10065 5 16.95611 19 
2 1 0 0 10707 1 16.1271 19 
2 4 0 0 12212 4 15.85115 19 
2 2 0 0 13884 2 15.90492 19 
2 2 0 0 15499 2 17.2638 19 
2 2 0 0 17321 2 16.82962 19 
2 4 0 0 18301 4 16.81757 19 
2 1 0 1 18944 2 14.04564 19 
2 2 0 0 20245 2 16.90901 19 
2 5 0 0 22495 5 17.66858 19 
2 7 0 0 24790 7 17.79518 19 
2 1 0 1 25658 2 14.66376 19 
2 2 0 0 27361 2 16.08734 19 
2 2 0 1 27620 3 14.00361 19 
2 1 0 0 29273 1 17.44607 19 
2 1 0 1 29709 2 14.36654 19 
2 6 0 0 29843 6 18.5192 19 
2 1 0 0 31327 1 17.21085 19 
2 1 0 1 33714 2 14.40472 19 
2 3 0 0 33865 3 15.42946 19 
2 2 0 0 35298 2 16.86508 19 
2 3 0 0 36321 3 17.03296 19 
2 1 0 0 36862 1 16.1271 19 
2 1 0 0 39760 1 16.83059 19 
2 6 0 0 41774 6 15.74322 19 
2 2 0 0 44659 2 16.09825 19 
2 2 0 0 44898 2 16.16121 19 
2 2 0 0 48134 2 17.13159 19 
2 6 0 0 49207 6 18.08573 19 
2 3 0 0 51196 3 18.26506 19 
2 1 0 0 53149 1 16.1271 19 
2 4 0 0 53720 4 16.21715 19 
2 1 0 1 55247 2 15.77033 19 
2 2 0 0 58150 2 16.70231 19 
2 5 0 0 59577 5 16.30738 19 
2 2 0 0 60779 2 16.12705 19 
2 1 0 0 61048 1 16.94988 19 
2 2 0 0 61204 2 16.833 19 
2 3 0 0 61998 3 15.98864 19 
2 2 0 0 63962 2 16.12199 19 
2 3 0 0 64351 3 17.11732 19 
2 1 0 1 65455 2 14.1655 19 
2 2 0 0 67885 2 17.55808 19 
2 4 0 0 68698 4 17.01763 19 
2 2 0 0 70740 2 15.87743 19 
2 2 0 0 70896 2 17.67411 19 
2 3 0 0 71867 3 17.20506 19 
2 5 0 0 73471 5 16.55064 19 
2 3 0 0 73878 3 17.79376 19 
2 2 0 0 74909 2 16.24288 19 
2 2 0 1 75666 3 14.37393 19 
2 1 0 1 75674 2 14.08231 19 
2 1 0 0 75696 1 17.21085 19 
2 2 0 0 75879 2 16.93376 19 
2 3 0 0 76215 3 18.02698 19 
2 4 0 0 79902 4 18.70667 19 
2 3 0 0 81056 3 16.49871 19 
2 2 0 0 81930 2 17.11944 19 
2 3 0 0 83168 3 16.4181 19 
2 3 0 0 84515 3 17.75079 19 
2 2 0 0 89754 2 17.04002 19 
2 2 0 0 91757 2 17.50829 19 
2 1 0 1 92207 2 14.61823 19 
2 1 0 1 94061 2 14.0809 19 
2 3 0 0 94599 3 16.93624 19 
2 2 0 0 96380 2 18.01007 19 
2 3 0 0 96589 3 16.53391 19 
2 3 0 0 96642 3 17.05611 19 
2 1 0 1 98200 2 14.47992 19 
2 2 0 1 99971 3 14.0662 19 
END
