10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 2 0 0 471 2 17.04115 19 
2 2 0 0 499 2 17.40746 19 
2 5 0 0 962 5 16.94788 19 
2 3 0 0 1482 3 18.56281 19 
2 3 0 0 2450 3 17.45456 19 
2 6 0 0 2971 6 18.80168 19 
2 3 0 0 3249 3 18.68868 19 
2 4 0 0 3308 4 15.88483 19 
2 4 0 0 3884 4 17.52439 19 
2 1 0 0 5044 1 16.1271 19 
2 2 0 0 5124 2 18.38036 19 
2 3 0 0 5366 3 18.11896 19 
2 2 0 0 5617 2 18.96469 19 
2 2 0 0 5840 2 16.85253 19 
2 7 0 0 5876 7 17.74058 19 
2 3 0 0 5939 3 17.13547 19 
2 5 0 0 6261 5 18.71119 19 
2 3 0 0 6595 3 18.21577 19 
2 4 0 0 6676 4 16.5968 19 
2 4 0 0 7168 4 18.31141 19 
2 1 0 0 7290 1 16.86332 19 
2 4 0 0 7735 4 17.66137 19 
2 5 0 0 8458 5 18.35053 19 
2 3 0 0 10796 3 16.40574 19 
2 6 0 0 10805 6 18.51672 19 
2 3 0 0 10806 3 18.37014 19 
2 4 0 0 11031 4 18.567 19 
2 2 0 0 11519 2 14.95038 19 
2 7 0 0 11659 7 18.28334 19 
2 1 0 0 11702 1 17.44607 19 
2 4 0 0 11875 4 16.98415 19 
2 1 0 0 12694 1 17.87506 19 
2 3 0 0 12885 3 17.39631 19 
2 2 0 0 13488 2 14.77606 19 
2 1 0 0 13888 1 16.1271 19 
2 1 0 0 14299 1 16.83059 19 
2 2 0 0 15207 2 18.34599 19 
2 3 0 0 15882 3 16.75979 19 
2 5 0 0 17426 5 16.79861 19 
2 2 0 0 17442 2 17.13886 19 
2 1 0 0 17457 1 16.1271 19 
2 3 0 0 18292 3 16.77311 19 
2 2 0 0 18437 2 16.59903 19 
2 3 0 0 18514 3 17.29352 19 
2 1 0 0 18632 1 18.48889 19 
2 4 0 0 19203 4 18.97254 19 
2 4 0 0 19620 4 18.01604 19 
2 5 0 0 19902 5 17.55958 19 
2 1 0 0 19990 1 16.83059 19 
2 1 0 0 20085 1 16.1271 19 
2 2 0 0 20684 2 16.52302 19 
2 3 0 0 21032 3 17.37982 19 
2 5 0 0 21357 5 18.71078 19 
2 5 0 0 21531 5 17.96566 19 
2 3 0 0 21745 3 17.22432 19 
2 2 0 0 23187 2 17.19999 19 
2 1 0 0 24327 1 17.29907 19 
2 2 0 0 24789 2 17.48506 19 
2 4 0 0 25674 4 17.97727 19 
2 3 0 0 25903 3 16.96403 19 
2 4 0 0 25989 4 18.13519 19 
2 1 0 0 26171 1 16.1271 19 
2 6 0 0 27546 6 17.70379 19 
2 4 0 0 27939 4 17.35644 19 
2 4 0 0 28763 4 16.92414 19 
2 6 0 0 29341 6 17.31682 19 
2 2 0 0 29493 2 17.49306 19 
2 2 0 1 30467 3 14.56029 19 
2 4 0 0 30947 4 18.09288 19 
2 4 0 0 31001 4 17.75588 19 
2 1 0 0 31189 1 18.41091 19 
2 3 0 0 31448 3 18.2263 19 
2 4 0 0 31938 4 18.19525 19 
2 2 0 0 32184 2 17.48722 19 
2 1 0 1 33387 2 14.42517 19 
2 3 0 0 34141 3 18.96917 19 
2 2 0 0 34170 2 18.31376 19 
2 5 0 0 34211 5 17.98936 19 
2 3 0 0 34638 3 16.23006 19 
2 3 0 0 35156 3 17.4815 19 
2 4 0 0 35543 4 15.98939 19 
2 1 0 0 36036 1 16.1271 19 
2 2 0 0 36188 2 17.39822 19 
2 4 0 0 36898 4 17.50928 19 
2 3 0 0 37586 3 17.15092 19 
2 5 0 0 37814 5 17.87537 19 
2 4 0 0 37885 4 16.4023 19 
2 3 0 0 39520 3 16.04762 19 
2 1 0 0 39774 1 17.66567 19 
2 2 0 0 40949 2 18.99999 19 
2 1 0 0 40956 1 17.48728 19 
2 3 0 0 41257 3 16.76299 19 
2 7 0 0 41874 7 18.30459 19 
2 2 0 0 42056 2 17.43669 19 
2 5 0 0 43058 5 16.4485 19 
2 2 0 0 43331 2 18.64171 19 
2 1 0 0 44777 1 18.88042 19 
2 6 0 0 45156 6 17.70073 19 
2 1 0 0 45521 1 17.21085 19 
2 1 0 0 45833 1 16.94988 19 
2 3 0 0 45967 3 18.33432 19 
2 2 0 0 46304 2 18.86159 19 
2 2 0 0 46426 2 17.21337 19 
2 6 0 0 46737 6 17.93803 19 
2 2 0 0 46883 2 16.81093 19 
2 2 0 0 47517 2 15.91608 19 
2 3 0 0 47783 3 16.93727 19 
2 4 0 0 47872 4 17.01386 19 
2 1 0 0 47930 1 17.21085 19 
2 3 0 0 48951 3 17.44639 19 
2 2 0 0 49001 2 16.56541 19 
2 3 0 0 49461 3 18.57973 19 
2 3 0 0 49565 3 17.81176 19 
2 1 0 0 50119 1 17.29907 19 
2 2 0 0 50692 2 15.85839 19 
2 1 0 0 51026 1 18.36201 19 
2 3 0 0 51167 3 17.16366 19 
2 2 0 0 51324 2 17.28272 19 
2 2 0 1 51417 3 15.18725 19 
2 2 0 0 54248 2 18.64416 19 
2 3 0 0 54389 3 17.25555 19 
2 1 0 0 54482 1 16.83059 19 
2 2 0 0 54814 2 16.53576 19 
2 3 0 0 55778 3 15.93639 19 
2 3 0 0 56372 3 17.98465 19 
2 2 0 0 56446 2 16.1124 19 
2 0 0 0 56764 0 19 19 
2 2 0 0 57302 2 17.86067 19 
2 4 0 0 57595 4 16.26662 19 
2 4 0 0 57616 4 17.65285 19 
2 1 0 0 58603 1 17.13893 19 
2 3 0 0 59182 3 16.55018 19 
2 1 0 0 60364 1 17.78944 19 
2 1 0 0 60586 1 16.83059 19 
2 2 0 0 61165 2 17.69191 19 
2 3 0 0 61269 3 17.06424 19 
2 2 0 0 61534 2 17.77726 19 
2 4 0 0 61559 4 16.95923 19 
2 2 0 0 61563 2 16.82967 19 
2 1 0 0 62134 1 17.87506 19 
2 1 0 0 62578 1 16.1271 19 
2 5 0 0 62677 5 17.10282 19 
2 5 0 0 62766 5 18.08852 19 
2 3 0 0 62767 3 16.82304 19 
2 3 0 0 63067 3 16.41572 19 
2 2 0 0 63114 2 15.88876 19 
2 0 0 0 63246 0 19 19 
2 6 0 0 63379 6 18.24466 19 
2 4 0 0 63412 4 18.68833 19 
2 1 0 0 63612 1 18.55068 19 
2 4 0 0 63814 4 18.47966 19 
2 8 0 0 64020 8 16.75374 19 
2 4 0 0 64361 4 17.11945 19 
2 1 0 0 64462 1 18.54665 19 
2 2 0 0 64620 2 18.11979 19 
2 4 0 0 66274 4 18.87807 19 
2 3 0 0 66308 3 17.56407 19 
2 2 0 0 66317 2 16.04445 19 
2 2 0 0 66423 2 18.63235 19 
2 4 0 0 66697 4 16.71992 19 
2 5 0 0 67219 5 17.79667 19 
2 1 0 0 67523 1 17.5768 19 
2 3 0 0 67771 3 17.18199 19 
2 2 0 0 68532 2 18.24529 19 
2 1 0 0 69304 1 17.29907 19 
2 4 0 0 70348 4 17.44359 19 
2 4 0 0 71265 4 18.74363 19 
2 1 0 0 71490 1 17.21085 19 
2 1 0 0 71709 1 17.48728 19 
2 7 0 0 71742 7 17.94841 19 
2 2 0 0 71942 2 16.74933 19 
2 2 0 0 72910 2 17.90748 19 
2 6 0 0 74299 6 17.20707 19 
2 3 0 0 74376 3 17.18458 19 
2 4 0 0 74474 4 17.59852 19 
2 3 0 0 75133 3 14.93152 19 
2 1 0 0 76126 1 18.40444 19 
2 2 0 0 76138 2 16.05725 19 
2 2 0 0 76343 2 18.03777 19 
2 2 0 0 76988 2 16.80378 19 
2 4 0 0 77729 4 17.91681 19 
2 3 0 0 77975 3 18.27663 19 
2 2 0 1 78700 3 14.03517 19 
2 1 0 0 78730 1 18.99613 19 
2 2 0 0 79300 2 16.10276 19 
2 4 0 0 79824 4 17.39472 19 
2 3 0 0 80095 3 17.70084 19 
2 1 0 1 81198 2 14.22327 19 
2 5 0 0 81292 5 18.16846 19 
2 5 0 0 81313 5 18.15442 19 
2 3 0 0 83601 3 17.00111 19 
2 2 0 0 83702 2 15.92133 19 
2 3 0 0 83833 3 18.51731 19 
2 5 0 0 84128 5 17.68112 19 
2 3 0 0 84307 3 16.01396 19 
2 5 0 0 84386 5 17.49528 19 
2 6 0 0 85025 6 18.44108 19 
2 3 0 0 85589 3 18.18865 19 
2 1 0 0 86580 1 18.86816 19 
2 2 0 0 86641 2 16.85451 19 
2 1 0 0 86670 1 16.1271 19 
2 2 0 0 87506 2 18.98764 19 
2 3 0 0 87729 3 17.60227 19 
2 2 0 0 88399 2 17.17387 19 
2 1 0 0 88711 1 17.55847 19 
2 5 0 0 89195 5 18.10572 19 
2 4 0 0 89865 4 17.42749 19 
2 2 0 0 90182 2 17.1784 19 
2 1 0 0 90982 1 17.5768 19 
2 3 0 0 91192 3 17.50031 19 
2 2 0 0 91390 2 18.46142 19 
2 4 0 0 91502 4 18.81414 19 
2 1 0 0 91996 1 16.86332 19 
2 1 0 0 92724 1 16.83059 19 
2 4 0 0 93079 4 18.46054 19 
2 5 0 0 93365 5 17.73789 19 
2 2 0 0 94497 2 18.76798 19 
2 2 0 0 94581 2 16.08734 19 
2 1 0 0 95059 1 16.1271 19 
2 2 0 0 95462 2 16.06008 19 
2 2 0 0 96410 2 16.82447 19 
2 3 0 0 96428 3 16.89132 19 
2 2 0 0 97010 2 17.20707 19 
2 2 0 0 97341 2 18.35947 19 
2 1 0 0 97544 1 16.86332 19 
2 1 0 1 98958 2 14.51097 19 
2 1 0 0 98977 1 17.6505 19 
END
