10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 5 0 19 19 
2 0 0 0 13 0 19 19 
2 1 0 0 21 1 18.97921 19 
2 0 0 0 27 0 19 19 
2 1 0 0 44 1 18.99818 19 
2 0 0 0 50 0 19 19 
2 2 0 0 54 2 18.25118 19 
2 1 0 0 72 1 18.99997 19 
2 0 0 0 78 0 19 19 
2 1 0 0 85 1 18.99672 19 
2 2 0 0 89 2 18.91609 19 
2 1 0 0 93 1 18.99794 19 
2 2 0 0 97 2 18.83651 19 
2 1 0 0 109 1 19 19 
2 0 0 0 116 0 19 19 
2 0 0 0 133 0 19 19 
2 3 0 0 135 3 18.06891 19 
2 2 0 0 139 2 18.98052 19 
2 4 0 0 204 4 17.48183 19 
2 1 0 0 244 1 18.86532 19 
2 1 0 0 267 1 18.9758 19 
2 0 0 0 270 0 19 19 
2 2 0 0 271 2 18.82515 19 
2 1 0 0 272 1 18.63785 19 
2 2 0 0 279 2 18.86924 19 
2 1 0 0 290 1 18.86477 19 
2 3 0 0 295 3 17.70734 19 
2 1 0 0 309 1 18.8509 19 
2 0 0 0 314 0 19 19 
2 1 0 0 333 1 18.56211 19 
2 3 0 0 338 3 18.89449 19 
2 2 0 0 345 2 18.72579 19 
2 2 0 0 358 2 18.99003 19 
2 3 0 0 366 3 18.69109 19 
2 2 0 0 370 2 18.90965 19 
2 1 0 0 393 1 18.91455 19 
2 0 0 0 396 0 19 19 
2 1 0 0 412 1 18.53781 19 
2 2 0 0 414 2 18.99574 19 
2 1 0 0 418 1 18.99975 19 
2 1 0 0 431 1 18.5847 19 
2 1 0 0 439 1 16.86332 19 
2 0 0 0 442 0 19 19 
2 2 0 0 453 2 18.96897 19 
2 0 0 0 455 0 19 19 
2 0 0 0 458 0 19 19 
2 0 0 0 460 0 19 19 
2 0 0 0 477 0 19 19 
2 1 0 0 481 1 18.99453 19 
2 2 0 0 483 2 18.72563 19 
2 2 0 0 504 2 18.12386 19 
2 2 0 0 515 2 18.88532 19 
2 1 0 0 518 1 18.3075 19 
2 0 0 0 532 0 19 19 
2 3 0 0 536 3 18.99536 19 
2 0 0 0 550 0 19 19 
2 3 0 0 555 3 18.97026 19 
2 0 0 0 563 0 19 19 
2 0 0 0 567 0 19 19 
2 0 0 0 577 0 19 19 
2 1 0 0 629 1 18.91136 19 
2 0 0 0 646 0 19 19 
2 2 0 0 652 2 18.76018 19 
2 1 0 0 654 1 18.77985 19 
2 0 0 0 679 0 19 19 
2 2 0 0 681 2 18.82963 19 
2 0 0 0 728 0 19 19 
2 1 0 0 729 1 16.1271 19 
2 2 0 0 741 2 18.91274 19 
2 1 0 0 754 1 18.99672 19 
2 1 0 0 765 1 18.91854 19 
2 0 0 0 776 0 19 19 
2 2 0 0 781 2 18.83544 19 
2 1 0 0 809 1 18.98004 19 
2 0 0 0 818 0 19 19 
2 0 0 0 820 0 19 19 
2 1 0 0 833 1 17.66567 19 
2 2 0 0 870 2 18.39208 19 
2 0 0 0 900 0 19 19 
2 0 0 0 908 0 19 19 
2 1 0 0 943 1 18.03635 19 
2 1 0 0 948 1 18.5635 19 
2 0 0 0 951 0 19 19 
2 3 0 0 954 3 18.94216 19 
2 2 0 0 960 2 18.53828 19 
2 1 0 0 962 1 18.93094 19 
2 2 0 0 967 2 18.75278 19 
2 1 0 0 968 1 18.89236 19 
2 2 0 0 979 2 18.97004 19 
2 1 0 0 980 1 18.98212 19 
2 0 0 0 984 0 19 19 
2 1 0 0 992 1 18.95909 19 
2 1 0 0 1000 1 18.9951 19 
2 0 0 0 1013 0 19 19 
2 3 0 0 1019 3 17.5162 19 
2 3 0 0 1038 3 18.22236 19 
2 1 0 0 1048 1 18.93369 19 
2 2 0 0 1063 2 18.88674 19 
2 1 0 0 1075 1 18.9998 19 
2 0 0 0 1098 0 19 19 
2 1 0 0 1105 1 17.51188 19 
2 3 0 0 1118 3 18.55853 19 
2 2 0 0 1141 2 18.90965 19 
2 1 0 0 1145 1 18.48889 19 
