10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 40 1 18.98763 19 
2 1 0 0 85 1 18.9595 19 
2 1 0 0 154 1 18.98904 19 
2 1 0 0 193 1 17.81485 19 
2 5 0 0 196 5 16.75156 19 
2 1 0 0 240 1 18.31983 19 
2 1 0 0 259 1 18.9056 19 
2 2 0 0 265 2 18.01134 19 
2 2 0 0 275 2 18.99524 19 
2 3 0 0 305 3 18.14862 19 
2 1 0 0 306 1 18.59247 19 
2 3 0 0 312 3 18.99154 19 
2 1 0 0 318 1 18.84134 19 
2 3 0 0 321 3 18.38127 19 
2 1 0 0 323 1 18.79822 19 
2 0 0 0 339 0 19 19 
2 2 0 0 373 2 18.85371 19 
2 1 0 0 397 1 18.72141 19 
2 0 0 0 416 0 19 19 
2 0 0 0 466 0 19 19 
2 4 0 0 472 4 18.58865 19 
2 0 0 0 508 0 19 19 
2 1 0 0 526 1 18.96163 19 
2 1 0 0 538 1 18.99695 19 
2 3 0 0 550 3 18.39337 19 
2 1 0 0 606 1 17.51188 19 
2 1 0 0 619 1 18.99995 19 
2 0 0 0 686 0 19 19 
2 3 0 1 696 4 14.03552 19 
2 3 0 0 699 3 18.72029 19 
2 0 0 0 703 0 19 19 
2 3 0 0 762 3 18.32663 19 
2 2 0 0 802 2 18.31847 19 
2 0 0 0 827 0 19 19 
2 1 0 0 837 1 18.84654 19 
2 2 0 0 885 2 18.51079 19 
2 0 0 0 913 0 19 19 
2 1 0 0 919 1 18.99975 19 
2 3 0 0 938 3 18.51825 19 
2 1 0 0 949 1 18.96796 19 
2 2 0 0 952 2 17.72543 19 
2 1 0 0 990 1 16.1271 19 
2 0 0 0 998 0 19 19 
2 1 0 0 1016 1 18.99477 19 
2 0 0 0 1055 0 19 19 
2 1 0 0 1115 1 18.99925 19 
2 1 0 0 1151 1 18.98778 19 
2 1 0 0 1156 1 18.96586 19 
2 3 0 0 1213 3 18.23943 19 
2 2 0 0 1218 2 18.87172 19 
2 1 0 0 1234 1 18.97598 19 
2 1 0 0 1260 1 18.20981 19 
2 1 0 0 1267 1 18.83243 19 
2 1 0 0 1303 1 18.96725 19 
2 2 0 0 1304 2 18.94389 19 
2 2 0 0 1322 2 18.93895 19 
2 1 0 0 1354 1 16.1271 19 
2 3 0 0 1385 3 18.75455 19 
2 1 0 0 1399 1 18.94601 19 
2 2 0 0 1483 2 18.95613 19 
2 0 0 0 1511 0 19 19 
2 1 0 0 1540 1 18.80951 19 
2 2 0 0 1554 2 18.68285 19 
2 1 0 0 1575 1 18.97352 19 
2 1 0 0 1585 1 19 19 
2 1 0 0 1592 1 18.99466 19 
2 2 0 0 1593 2 18.95151 19 
