10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 3808 1 16.94988 19 
2 4 0 0 7337 4 17.02208 19 
2 3 0 1 11212 4 14.13516 19 
2 2 0 0 11992 2 16.49703 19 
2 2 0 0 13870 2 16.86332 19 
2 7 0 0 16664 7 15.47512 19 
2 1 0 1 21832 2 14.0843 19 
2 6 0 0 21997 6 15.37537 19 
2 1 0 0 26500 1 17.51188 19 
2 3 0 0 29830 3 17.06957 19 
2 1 0 0 29859 1 17.44607 19 
2 4 0 0 30649 4 15.4436 19 
2 8 0 0 32033 8 17.60946 19 
2 1 0 0 32306 1 17.21085 19 
2 3 0 0 33698 3 16.49583 19 
2 3 0 0 36942 3 16.13955 19 
2 2 0 0 37726 2 16.84746 19 
2 4 0 0 39331 4 15.83646 19 
2 5 0 0 41286 5 17.30741 19 
2 3 0 0 43690 3 16.46666 19 
2 7 0 0 45680 7 17.15216 19 
2 1 0 0 46329 1 16.1271 19 
2 5 0 0 46373 5 18.23732 19 
2 1 0 0 46938 1 17.29907 19 
2 7 0 0 48458 7 17.83168 19 
2 7 0 0 48840 7 17.85528 19 
2 1 0 1 50139 2 14.73269 19 
2 6 0 0 50141 6 17.10132 19 
2 1 0 0 50391 1 16.1271 19 
2 1 0 0 50690 1 16.1271 19 
2 2 0 0 53192 2 16.97698 19 
2 4 0 0 54180 4 16.88781 19 
2 2 0 0 58954 2 15.92809 19 
2 3 0 0 59648 3 16.72162 19 
2 1 0 0 60748 1 16.1271 19 
2 2 0 0 61181 2 17.77368 19 
2 2 0 0 63654 2 16.92157 19 
2 2 0 0 66301 2 17.52729 19 
2 5 0 0 68339 5 16.86802 19 
2 2 0 0 69278 2 16.06584 19 
2 3 0 0 70137 3 17.56072 19 
2 3 0 0 70668 3 17.34749 19 
2 1 0 0 73491 1 16.1271 19 
2 5 0 0 74827 5 17.46723 19 
2 3 0 0 76406 3 17.06542 19 
2 2 0 0 77543 2 14.89012 19 
2 3 0 0 81110 3 16.40685 19 
2 5 0 0 84426 5 16.6625 19 
2 5 0 0 85596 5 17.32647 19 
2 2 0 0 87904 2 17.43493 19 
2 2 0 0 88876 2 16.93559 19 
2 6 0 0 89616 6 16.0235 19 
2 2 0 1 93514 3 14.28939 19 
2 2 0 0 95057 2 15.6324 19 
2 3 0 0 95761 3 16.77397 19 
2 1 0 1 96250 2 14.14064 19 
2 3 0 0 96823 3 17.11746 19 
END
