10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 32 0 19 19 
2 2 0 0 43 2 18.97656 19 
2 3 0 0 46 3 18.52954 19 
2 1 0 0 64 1 18.58087 19 
2 2 0 0 69 2 18.22277 19 
2 2 0 0 73 2 17.73152 19 
2 1 0 0 74 1 18.6943 19 
2 0 0 0 83 0 19 19 
2 1 0 0 86 1 18.99889 19 
2 2 0 0 115 2 18.4399 19 
2 1 0 0 116 1 17.55847 19 
2 2 0 0 132 2 18.53581 19 
2 0 0 0 148 0 19 19 
2 3 0 0 160 3 18.22635 19 
2 1 0 0 165 1 18.8962 19 
2 1 0 0 170 1 17.29907 19 
2 2 0 0 194 2 18.65703 19 
2 3 0 0 198 3 18.56253 19 
2 3 0 0 199 3 18.51581 19 
2 1 0 0 202 1 18.36201 19 
2 2 0 0 225 2 18.9578 19 
2 2 0 0 231 2 18.54454 19 
2 1 0 0 258 1 18.89596 19 
2 2 0 0 259 2 18.65927 19 
2 0 0 0 261 0 19 19 
2 1 0 0 264 1 18.99814 19 
2 1 0 0 279 1 18.9817 19 
2 1 0 0 282 1 18.99877 19 
2 1 0 0 301 1 18.81519 19 
2 1 0 0 327 1 18.94723 19 
2 2 0 0 333 2 18.79802 19 
2 0 0 0 340 0 19 19 
2 1 0 0 343 1 17.6505 19 
2 2 0 0 345 2 18.593 19 
2 2 0 0 350 2 18.99975 19 
2 0 0 0 355 0 19 19 
2 0 0 0 356 0 19 19 
2 0 0 0 368 0 19 19 
2 3 0 0 371 3 18.60269 19 
2 2 0 0 389 2 18.95315 19 
2 0 0 0 414 0 19 19 
2 0 0 0 421 0 19 19 
2 1 0 0 425 1 18.68264 19 
2 0 0 0 438 0 19 19 
2 1 0 0 441 1 18.99786 19 
2 0 0 0 493 0 19 19 
2 1 0 0 504 1 18.96989 19 
2 1 0 0 521 1 18.93619 19 
2 2 0 0 522 2 18.99378 19 
2 3 0 0 529 3 18.99697 19 
2 0 0 0 551 0 19 19 
2 1 0 0 602 1 18.8592 19 
2 1 0 0 606 1 18.48574 19 
2 0 0 0 630 0 19 19 
2 0 0 0 658 0 19 19 
2 2 0 0 659 2 17.63725 19 
2 0 0 0 661 0 19 19 
2 0 0 0 663 0 19 19 
2 1 0 0 664 1 18.97196 19 
2 0 0 0 668 0 19 19 
2 3 0 0 673 3 18.88304 19 
2 2 0 0 707 2 18.62057 19 
2 0 0 0 710 0 19 19 
2 0 0 0 720 0 19 19 
2 0 0 0 731 0 19 19 
2 2 0 0 734 2 18.98857 19 
2 2 0 0 757 2 18.4324 19 
2 0 0 0 774 0 19 19 
2 0 0 0 776 0 19 19 
2 0 0 0 785 0 19 19 
2 1 0 0 797 1 18.3542 19 
2 1 0 0 799 1 18.78107 19 
2 4 0 0 803 4 17.90209 19 
