10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 7 0 0 804 7 17.90592 19 
2 1 0 0 942 1 16.86332 19 
2 5 0 0 1988 5 17.23381 19 
2 2 0 0 2512 2 15.14753 19 
2 2 0 0 3976 2 16.66349 19 
2 3 0 0 4236 3 17.40092 19 
2 1 0 0 5717 1 16.94988 19 
2 1 0 1 6369 2 14.65359 19 
2 1 0 0 6989 1 16.1271 19 
2 3 0 0 7487 3 16.1262 19 
2 4 0 0 9199 4 17.54572 19 
2 2 0 0 9341 2 17.20379 19 
2 3 0 0 9463 3 17.10665 19 
2 2 0 1 10225 3 14.22041 19 
2 3 0 0 10917 3 16.78483 19 
2 1 0 0 11242 1 16.86332 19 
2 1 0 0 11316 1 16.83059 19 
2 3 0 0 11801 3 18.32652 19 
2 3 0 0 12203 3 16.2379 19 
2 1 0 0 12272 1 17.44607 19 
2 1 0 1 12457 2 14.0906 19 
2 8 0 0 13589 8 17.60982 19 
2 1 0 0 14261 1 16.94988 19 
2 1 0 0 14428 1 16.1271 19 
2 3 0 0 15801 3 17.0214 19 
2 3 0 0 15992 3 16.80394 19 
2 3 0 0 16417 3 17.13781 19 
2 1 0 0 16793 1 16.1271 19 
2 5 0 0 18120 5 17.99002 19 
2 2 0 0 18243 2 16.94771 19 
2 1 0 1 19605 2 14.28293 19 
2 1 0 0 19990 1 16.83059 19 
2 2 0 0 20445 2 16.17087 19 
2 4 0 0 23153 4 14.99824 19 
2 2 0 0 23927 2 17.56077 19 
2 5 0 0 24534 5 18.33804 19 
2 1 0 0 29018 1 16.1271 19 
2 3 0 0 29390 3 16.94212 19 
2 3 0 1 31247 4 14.8744 19 
2 3 0 0 31389 3 17.03956 19 
2 2 0 0 31598 2 17.06098 19 
2 2 0 0 31787 2 17.82933 19 
2 4 0 0 33736 4 17.84644 19 
2 2 0 0 34032 2 18.25221 19 
2 1 0 1 34227 2 14.7777 19 
2 3 0 0 35892 3 18.84929 19 
2 2 0 0 36711 2 16.51899 19 
2 1 0 0 37255 1 16.1271 19 
2 4 0 0 37761 4 16.53662 19 
2 5 0 0 38022 5 16.36551 19 
2 4 0 0 38468 4 17.56212 19 
2 3 0 0 38766 3 17.60992 19 
2 1 0 0 39680 1 17.21085 19 
2 1 0 0 39692 1 16.1271 19 
2 1 0 1 40798 2 14.29258 19 
2 3 0 0 41369 3 17.2238 19 
2 2 0 0 42011 2 18.05968 19 
2 3 0 0 43163 3 15.79702 19 
2 1 0 0 44120 1 17.57043 19 
2 4 0 0 45146 4 17.44366 19 
2 2 0 0 45235 2 16.82817 19 
2 5 0 0 46193 5 16.03879 19 
2 5 0 0 48583 5 17.35438 19 
2 2 0 0 48972 2 17.49455 19 
2 1 0 0 49224 1 16.1271 19 
2 2 0 0 50704 2 15.88759 19 
2 4 0 0 50810 4 17.44202 19 
2 4 0 0 51382 4 16.90346 19 
2 2 0 0 52481 2 15.30399 19 
2 1 0 1 53121 2 14.25257 19 
2 9 0 0 53165 9 17.82288 19 
2 4 0 0 53317 4 16.93027 19 
2 1 0 0 53918 1 17.13893 19 
2 3 0 0 54536 3 17.92431 19 
2 1 0 1 57987 2 14.10984 19 
2 1 0 0 58582 1 18.00796 19 
2 2 0 0 58680 2 17.2068 19 
2 4 0 0 59245 4 17.35062 19 
2 3 0 0 59268 3 16.10755 19 
2 2 0 0 59303 2 17.15843 19 
2 2 0 0 60542 2 18.09151 19 
2 1 0 0 60998 1 16.1271 19 
2 1 0 0 61074 1 16.1271 19 
2 3 0 0 61401 3 16.99023 19 
2 2 0 0 61960 2 16.66616 19 
2 1 0 0 62048 1 16.83059 19 
2 1 0 1 62559 2 14.81832 19 
2 6 0 0 63495 6 17.8105 19 
2 10 0 0 65098 10 16.97791 19 
2 1 0 0 65811 1 16.94988 19 
2 2 0 0 65823 2 16.94952 19 
2 4 0 0 66473 4 16.94976 19 
2 2 0 0 66771 2 16.77727 19 
2 4 0 0 66951 4 16.88423 19 
2 4 0 0 67519 4 18.41293 19 
2 2 0 0 68303 2 17.71665 19 
2 2 0 0 68493 2 16.12145 19 
2 5 0 0 69070 5 18.75625 19 
2 1 0 1 71129 2 15.24778 19 
2 4 0 0 71640 4 16.74035 19 
2 3 0 0 72378 3 17.74206 19 
2 3 0 0 74360 3 17.35482 19 
2 1 0 0 76695 1 18.33159 19 
2 1 0 0 77067 1 16.94988 19 
2 2 0 0 77544 2 16.12665 19 
2 2 0 0 78649 2 17.83844 19 
2 2 0 0 79026 2 16.73841 19 
2 3 0 0 79256 3 17.49872 19 
2 4 0 0 80053 4 17.02316 19 
2 2 0 0 80335 2 16.85942 19 
2 3 0 0 80502 3 18.42138 19 
2 3 0 0 81658 3 16.03079 19 
2 5 0 0 84324 5 18.45211 19 
2 6 0 0 84572 6 18.11257 19 
2 1 0 0 85672 1 17.66567 19 
2 3 0 0 85807 3 17.43171 19 
2 2 0 0 89399 2 17.39178 19 
2 3 0 0 89914 3 16.91153 19 
2 2 0 0 90440 2 16.84581 19 
2 4 0 0 93028 4 16.57024 19 
2 6 0 0 93533 6 17.86815 19 
2 2 0 0 93725 2 16.89799 19 
2 3 0 0 94686 3 18.67851 19 
2 2 0 0 96534 2 16.83009 19 
2 3 0 0 98589 3 17.01577 19 
2 4 0 1 98842 5 14.38884 19 
2 2 0 0 98871 2 16.85878 19 
2 5 0 0 99407 5 17.17301 19 
2 1 0 0 99690 1 17.87506 19 
2 5 0 0 99857 5 18.65265 19 
END
