10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 2 0 1 1210 3 14.18944 19 
2 1 0 0 2015 1 16.1271 19 
2 2 0 0 2865 2 16.61818 19 
2 2 0 0 10080 2 17.63909 19 
2 1 0 0 12730 1 16.86332 19 
2 4 0 0 14707 4 16.58832 19 
2 2 0 0 21443 2 14.93841 19 
2 2 0 1 22078 3 14.41577 19 
2 2 0 0 22332 2 16.79643 19 
2 3 0 0 23311 3 16.21689 19 
2 3 0 0 24004 3 16.80243 19 
2 1 0 0 24171 1 16.1271 19 
2 3 0 0 26983 3 15.84674 19 
2 3 0 0 27623 3 16.798 19 
2 6 0 0 27684 6 15.89358 19 
2 1 0 0 35874 1 16.1271 19 
2 2 0 0 36484 2 16.06977 19 
2 4 0 0 36892 4 15.77993 19 
2 5 0 0 45567 5 17.40828 19 
2 3 0 0 46662 3 15.79106 19 
2 3 0 0 48399 3 16.82772 19 
2 3 0 0 50021 3 15.14533 19 
2 3 0 0 51157 3 17.84929 19 
2 3 0 0 55989 3 17.46142 19 
2 7 0 0 56050 7 16.7268 19 
2 4 0 0 60836 4 16.11087 19 
2 2 0 0 62048 2 16.12193 19 
2 1 0 0 63441 1 16.83059 19 
2 5 0 0 63575 5 17.06891 19 
2 1 0 1 72785 2 14.26031 19 
2 1 0 1 74862 2 14.00644 19 
2 2 0 0 75057 2 16.56296 19 
2 2 0 0 80916 2 16.35137 19 
2 4 0 0 82052 4 14.8128 19 
2 2 0 0 83213 2 16.63888 19 
2 4 0 0 84004 4 17.55461 19 
2 2 0 0 84211 2 15.98356 19 
2 2 0 0 87822 2 15.90679 19 
2 6 0 0 91364 6 15.96053 19 
2 2 0 0 99520 2 15.78627 19 
END
