10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 39 1 18.99923 19 
2 1 0 0 55 1 17.84819 19 
2 1 0 0 64 1 18.6218 19 
2 0 0 0 68 0 19 19 
2 0 0 0 71 0 19 19 
2 2 0 0 76 2 18.997 19 
2 2 0 0 94 2 18.90657 19 
2 1 0 0 103 1 18.91158 19 
2 1 0 0 107 1 18.99997 19 
2 0 0 0 111 0 19 19 
2 0 0 0 115 0 19 19 
2 5 0 0 118 5 18.51061 19 
2 1 0 0 133 1 18.99423 19 
2 0 0 0 139 0 19 19 
2 1 0 0 142 1 18.63785 19 
2 0 0 0 154 0 19 19 
2 2 0 0 156 2 17.81147 19 
2 2 0 0 167 2 18.89113 19 
2 1 0 0 174 1 18.9766 19 
2 0 0 0 175 0 19 19 
2 0 0 0 204 0 19 19 
2 0 0 0 209 0 19 19 
2 0 0 0 210 0 19 19 
2 1 0 0 225 1 18.99844 19 
2 3 0 0 237 3 18.48003 19 
2 2 0 0 238 2 18.99454 19 
2 1 0 0 239 1 16.1271 19 
2 0 0 0 246 0 19 19 
2 0 0 0 250 0 19 19 
2 0 0 0 258 0 19 19 
2 2 0 0 263 2 18.85065 19 
2 2 0 0 287 2 18.86998 19 
2 0 0 0 290 0 19 19 
2 1 0 0 305 1 18.97362 19 
2 1 0 0 308 1 18.5847 19 
2 2 0 0 321 2 18.98047 19 
2 0 0 0 341 0 19 19 
2 0 0 0 351 0 19 19 
2 4 0 0 383 4 18.29532 19 
2 0 0 0 398 0 19 19 
2 1 0 0 415 1 18.94765 19 
2 0 0 0 436 0 19 19 
2 1 0 0 446 1 18.91384 19 
2 1 0 0 449 1 18.98856 19 
2 0 0 0 450 0 19 19 
2 2 0 0 457 2 18.88828 19 
2 2 0 0 467 2 18.97719 19 
2 0 0 0 477 0 19 19 
2 1 0 0 484 1 18.58309 19 
2 1 0 0 494 1 18.99574 19 
2 1 0 0 506 1 18.99997 19 
2 0 0 0 516 0 19 19 
2 2 0 0 521 2 18.6888 19 
2 1 0 0 544 1 18.82056 19 
2 1 0 0 572 1 18.94345 19 
2 0 0 0 582 0 19 19 
2 1 0 0 597 1 18.78817 19 
2 1 0 0 607 1 18.99777 19 
2 1 0 0 616 1 18.95621 19 
2 2 0 0 621 2 18.17637 19 
2 1 0 0 630 1 18.97113 19 
2 0 0 0 637 0 19 19 
2 0 0 0 671 0 19 19 
2 0 0 0 673 0 19 19 
2 3 0 0 674 3 18.42532 19 
2 1 0 0 675 1 18.98842 19 
2 1 0 0 687 1 18.53844 19 
2 0 0 0 717 0 19 19 
2 0 0 0 722 0 19 19 
2 2 0 0 766 2 17.78128 19 
2 0 0 0 784 0 19 19 
2 0 0 0 789 0 19 19 
2 1 0 0 798 1 18.99572 19 
2 0 0 0 818 0 19 19 
2 0 0 0 820 0 19 19 
2 0 0 0 841 0 19 19 
2 0 0 0 848 0 19 19 
2 1 0 0 863 1 18.96133 19 
2 0 0 0 876 0 19 19 
2 1 0 0 878 1 18.54933 19 
2 1 0 0 896 1 18.99991 19 
2 1 0 0 917 1 17.87506 19 
2 0 0 0 932 0 19 19 
2 0 0 0 938 0 19 19 
2 1 0 0 939 1 18.98989 19 
2 0 0 0 953 0 19 19 
2 3 0 0 963 3 18.60239 19 
2 0 0 0 984 0 19 19 
2 2 0 0 986 2 18.98824 19 
2 1 0 0 989 1 18.93752 19 
2 1 0 0 1020 1 17.55847 19 
2 2 0 0 1025 2 18.09231 19 
2 1 0 0 1031 1 18.97372 19 
2 0 0 0 1040 0 19 19 
2 4 0 0 1042 4 18.42134 19 
2 1 0 0 1063 1 18.97565 19 
2 0 0 0 1064 0 19 19 
2 0 0 0 1070 0 19 19 
2 3 0 0 1075 3 18.91181 19 
2 2 0 0 1108 2 18.91147 19 
2 0 0 0 1124 0 19 19 
2 3 0 0 1129 3 18.92004 19 
2 1 0 0 1133 1 18.99651 19 
2 0 0 0 1137 0 19 19 
2 2 0 0 1140 2 18.68954 19 
2 0 0 0 1150 0 19 19 
2 0 0 0 1155 0 19 19 
2 1 0 0 1169 1 18.956 19 
2 2 0 0 1176 2 18.05579 19 
2 2 0 0 1192 2 18.82206 19 
2 1 0 0 1197 1 18.37311 19 
2 2 0 0 1216 2 18.99681 19 
2 1 0 0 1242 1 18.37035 19 
2 0 0 0 1248 0 19 19 
2 0 0 0 1253 0 19 19 
2 2 0 0 1257 2 16.94988 19 
2 0 0 0 1258 0 19 19 
2 3 0 0 1268 3 18.56979 19 
2 0 0 0 1272 0 19 19 
2 1 0 0 1280 1 18.99813 19 
2 0 0 0 1306 0 19 19 
2 1 0 1 1312 2 14.35288 19 
2 0 0 0 1334 0 19 19 
2 1 0 0 1361 1 18.98074 19 
2 1 0 0 1368 1 18.83494 19 
2 3 0 0 1372 3 18.96207 19 
2 1 0 0 1395 1 18.99895 19 
2 1 0 0 1396 1 18.9993 19 
2 1 0 0 1413 1 18.54474 19 
2 0 0 0 1417 0 19 19 
2 0 0 0 1424 0 19 19 
2 1 0 0 1434 1 18.88045 19 
2 2 0 0 1435 2 18.86874 19 
2 2 0 0 1445 2 18.53236 19 
2 2 0 0 1462 2 18.65076 19 
2 0 0 0 1470 0 19 19 
2 1 0 0 1495 1 18.97372 19 
2 1 0 0 1510 1 18.99942 19 
2 1 0 0 1524 1 18.99979 19 
2 1 0 0 1531 1 18.99955 19 
2 0 0 0 1578 0 19 19 
2 3 0 0 1580 3 18.93457 19 
2 2 0 0 1601 2 18.99775 19 
2 0 0 0 1605 0 19 19 
2 1 0 0 1610 1 18.9967 19 
2 2 0 0 1611 2 18.97904 19 
2 1 0 0 1626 1 18.995 19 
2 1 0 0 1627 1 17.66567 19 
2 1 0 0 1652 1 18.99821 19 
2 1 0 0 1655 1 18.60364 19 
2 2 0 0 1656 2 18.86165 19 
2 2 0 0 1663 2 18.99729 19 
2 3 0 0 1664 3 18.25513 19 
2 1 0 0 1672 1 18.88213 19 
2 3 0 0 1694 3 18.93376 19 
2 0 0 0 1711 0 19 19 
2 0 0 0 1731 0 19 19 
2 0 0 0 1757 0 19 19 
2 1 0 0 1759 1 18.34651 19 
2 2 0 0 1763 2 18.98264 19 
2 2 0 0 1800 2 18.96402 19 
2 0 0 0 1819 0 19 19 
2 1 0 0 1822 1 18.97291 19 
2 2 0 0 1835 2 18.9934 19 
2 2 0 0 1849 2 17.65242 19 
2 0 0 0 1852 0 19 19 
2 0 0 0 1868 0 19 19 
2 0 0 0 1871 0 19 19 
2 2 0 0 1882 2 18.98986 19 
2 1 0 0 1884 1 18.68448 19 
2 3 0 0 1901 3 18.17965 19 
2 2 0 0 1903 2 18.81572 19 
2 1 0 0 1905 1 18.9946 19 
2 2 0 0 1920 2 18.85715 19 
2 1 0 0 1927 1 18.8886 19 
2 0 0 0 1935 0 19 19 
2 3 0 0 1956 3 16.28948 19 
2 4 0 0 1958 4 17.98052 19 
2 0 0 0 1965 0 19 19 
2 2 0 0 1966 2 18.57279 19 
2 1 0 0 1967 1 18.99968 19 
2 2 0 0 1970 2 18.09186 19 
2 0 0 0 1989 0 19 19 
2 0 0 0 2002 0 19 19 
2 0 0 0 2014 0 19 19 
2 2 0 0 2022 2 18.82434 19 
2 3 0 0 2075 3 17.83335 19 
2 2 0 0 2081 2 18.32288 19 
2 1 0 0 2110 1 18.97958 19 
2 1 0 0 2130 1 18.98149 19 
2 1 0 0 2135 1 18.78817 19 
2 0 0 0 2147 0 19 19 
2 1 0 0 2149 1 18.25375 19 
2 1 0 0 2158 1 18.99977 19 
2 0 0 0 2162 0 19 19 
2 3 0 0 2167 3 18.85303 19 
2 1 0 0 2168 1 18.91136 19 
2 0 0 0 2171 0 19 19 
2 2 0 0 2178 2 18.76946 19 
2 2 0 0 2185 2 18.97889 19 
2 1 0 0 2194 1 18.63872 19 
2 1 0 0 2195 1 18.87234 19 
2 0 0 0 2196 0 19 19 
2 2 0 0 2197 2 17.57421 19 
2 0 0 0 2204 0 19 19 
2 2 0 0 2214 2 18.9723 19 
2 1 0 0 2222 1 18.97196 19 
2 1 0 0 2249 1 18.73446 19 
2 1 0 0 2255 1 18.99803 19 
2 0 0 0 2256 0 19 19 
2 2 0 0 2268 2 18.98793 19 
2 1 0 0 2291 1 18.99995 19 
2 1 0 0 2303 1 18.89553 19 
2 0 0 0 2304 0 19 19 
2 1 0 0 2320 1 18.93426 19 
2 1 0 0 2328 1 18.95621 19 
2 3 0 0 2331 3 18.93139 19 
2 2 0 0 2332 2 18.77804 19 
2 3 0 0 2359 3 18.3104 19 
2 1 0 0 2364 1 18.83243 19 
2 1 0 0 2378 1 18.99255 19 
2 3 0 0 2383 3 18.77833 19 
2 2 0 0 2399 2 18.97482 19 
2 0 0 0 2403 0 19 19 
2 1 0 0 2406 1 18.99328 19 
2 0 0 0 2414 0 19 19 
2 0 0 0 2415 0 19 19 
2 2 0 0 2432 2 18.90576 19 
2 1 0 0 2439 1 18.25375 19 
2 1 0 0 2442 1 18.65608 19 
2 1 0 0 2447 1 18.99988 19 
2 0 0 0 2450 0 19 19 
2 1 0 0 2451 1 18.99877 19 
2 1 0 0 2468 1 17.87506 19 
2 0 0 0 2475 0 19 19 
2 1 0 0 2486 1 18.96644 19 
2 0 0 0 2495 0 19 19 
2 1 0 0 2504 1 18.99932 19 
2 0 0 0 2513 0 19 19 
2 0 0 0 2527 0 19 19 
2 0 0 0 2528 0 19 19 
2 0 0 0 2534 0 19 19 
2 0 0 0 2560 0 19 19 
2 1 0 0 2567 1 18.90944 19 
2 0 0 0 2576 0 19 19 
2 2 0 0 2593 2 17.52626 19 
2 1 0 0 2603 1 18.99517 19 
