10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 5 0 19 19 
2 3 0 0 12 3 18.2239 19 
2 1 0 0 66 1 18.99995 19 
2 5 0 0 75 5 18.33125 19 
2 4 0 0 111 4 17.92342 19 
2 3 0 0 112 3 18.79037 19 
2 1 0 0 121 1 18.93013 19 
2 2 0 0 127 2 17.65937 19 
2 1 0 0 164 1 18.83494 19 
2 2 0 0 172 2 18.80286 19 
2 1 0 0 180 1 18.76696 19 
2 2 0 0 184 2 18.75451 19 
2 2 0 0 218 2 18.37648 19 
2 2 0 0 223 2 18.99893 19 
2 1 0 0 226 1 18.97353 19 
2 2 0 0 233 2 18.25044 19 
2 2 0 0 237 2 18.99094 19 
2 2 0 0 249 2 18.61149 19 
2 1 0 0 255 1 18.9979 19 
2 0 0 0 262 0 19 19 
2 0 0 0 265 0 19 19 
2 2 0 0 290 2 18.86794 19 
2 2 0 0 297 2 18.94484 19 
2 0 0 0 312 0 19 19 
2 2 0 0 358 2 18.18067 19 
2 3 0 0 375 3 18.83258 19 
2 1 0 0 401 1 18.9998 19 
2 1 0 0 428 1 17.13893 19 
2 1 0 0 453 1 18.98533 19 
2 1 0 0 454 1 18.85822 19 
2 3 0 0 583 3 18.34943 19 
2 0 0 0 589 0 19 19 
2 2 0 0 604 2 18.95897 19 
2 2 0 0 613 2 18.77043 19 
2 0 0 0 638 0 19 19 
2 0 0 0 676 0 19 19 
2 1 0 0 760 1 17.5768 19 
2 0 0 0 768 0 19 19 
2 2 0 0 769 2 18.81569 19 
2 1 0 0 836 1 18.45927 19 
2 0 0 0 869 0 19 19 
2 2 0 0 872 2 18.46411 19 
2 2 0 0 884 2 17.30809 19 
2 0 0 0 911 0 19 19 
2 1 0 0 939 1 18.98192 19 
2 1 0 0 950 1 16.1271 19 
2 0 0 0 952 0 19 19 
2 0 0 0 961 0 19 19 
2 2 0 0 972 2 18.98095 19 
2 1 0 0 975 1 18.98778 19 
2 2 0 0 1006 2 16.84454 19 
2 0 0 0 1017 0 19 19 
2 1 0 0 1022 1 17.5768 19 
2 0 0 0 1056 0 19 19 
2 1 0 0 1101 1 18.98904 19 
2 2 0 0 1105 2 18.78974 19 
2 2 0 0 1110 2 18.13083 19 
2 2 0 0 1131 2 18.80812 19 
2 2 0 0 1146 2 18.7331 19 
2 1 0 0 1157 1 18.99992 19 
2 0 0 0 1160 0 19 19 
2 0 0 0 1162 0 19 19 
2 1 0 0 1180 1 18.87861 19 
2 2 0 0 1188 2 17.81391 19 
2 2 0 0 1193 2 18.12315 19 
2 3 0 0 1215 3 18.00842 19 
2 0 0 0 1225 0 19 19 
2 2 0 0 1235 2 18.97755 19 
2 1 0 0 1262 1 18.7707 19 
2 2 0 0 1271 2 18.39601 19 
2 0 0 0 1273 0 19 19 
2 2 0 0 1283 2 18.69191 19 
2 0 0 0 1300 0 19 19 
2 2 0 0 1307 2 18.65822 19 
2 1 0 0 1310 1 18.97008 19 
2 1 0 0 1312 1 18.73792 19 
2 3 0 0 1320 3 18.46549 19 
2 0 0 0 1323 0 19 19 
2 1 0 0 1340 1 17.81485 19 
