10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 13 1 18.88743 19 
2 1 0 0 15 1 18.99206 19 
2 1 0 0 31 1 18.13162 19 
2 1 0 0 44 1 18.77985 19 
2 2 0 0 47 2 18.54783 19 
2 1 0 0 52 1 18.98074 19 
2 2 0 0 59 2 18.39794 19 
2 1 0 0 60 1 18.20142 19 
2 1 0 0 68 1 16.1271 19 
2 1 0 0 81 1 17.29907 19 
2 1 0 0 92 1 18.99913 19 
2 0 0 0 94 0 19 19 
2 2 0 0 100 2 18.80451 19 
2 0 0 0 102 0 19 19 
2 1 0 0 105 1 18.91195 19 
2 3 0 0 109 3 18.98251 19 
2 0 0 0 110 0 19 19 
2 0 0 0 145 0 19 19 
2 1 0 0 148 1 18.99784 19 
2 0 0 0 153 0 19 19 
2 1 0 0 155 1 18.1232 19 
2 1 0 0 162 1 18.95909 19 
2 0 0 0 171 0 19 19 
2 0 0 0 180 0 19 19 
2 1 0 0 202 1 18.96016 19 
2 0 0 0 203 0 19 19 
2 3 0 0 227 3 18.91926 19 
2 3 0 0 239 3 18.97987 19 
2 1 0 0 261 1 18.83387 19 
2 2 0 0 274 2 18.8358 19 
2 0 0 0 277 0 19 19 
2 0 0 0 303 0 19 19 
2 2 0 0 305 2 18.91538 19 
2 1 0 0 322 1 18.98357 19 
2 0 0 0 329 0 19 19 
2 2 0 0 341 2 18.80837 19 
2 1 0 0 343 1 18.99657 19 
2 0 0 0 345 0 19 19 
2 1 0 0 355 1 18.35696 19 
2 1 0 0 377 1 16.83059 19 
2 0 0 0 396 0 19 19 
2 1 0 0 402 1 18.59912 19 
2 0 0 0 404 0 19 19 
2 0 0 0 408 0 19 19 
2 0 0 0 415 0 19 19 
2 4 0 0 418 4 18.8965 19 
2 0 0 0 420 0 19 19 
2 0 0 0 427 0 19 19 
2 0 0 0 438 0 19 19 
2 3 0 0 445 3 18.02045 19 
2 1 0 0 448 1 18.99992 19 
2 1 0 0 449 1 18.89011 19 
2 1 0 0 486 1 18.98212 19 
2 1 0 0 499 1 17.66567 19 
2 0 0 0 530 0 19 19 
2 1 0 0 535 1 18.41278 19 
2 1 0 0 537 1 18.51216 19 
2 0 0 0 566 0 19 19 
2 1 0 0 573 1 18.99562 19 
2 1 0 0 577 1 18.9999 19 
2 2 0 0 583 2 18.88558 19 
2 1 0 0 595 1 18.63509 19 
2 1 0 0 604 1 18.98175 19 
2 3 0 0 607 3 18.53681 19 
2 1 0 0 611 1 19 19 
2 3 0 0 634 3 18.62536 19 
2 2 0 0 638 2 18.96785 19 
2 1 0 0 639 1 18.99942 19 
2 1 0 0 651 1 18.063 19 
2 1 0 0 655 1 17.51188 19 
2 4 0 0 660 4 18.38346 19 
2 2 0 0 666 2 18.9616 19 
2 1 0 0 670 1 18.9939 19 
2 1 0 0 685 1 18.99997 19 
2 0 0 0 687 0 19 19 
2 0 0 0 693 0 19 19 
2 1 0 0 694 1 18.90833 19 
2 2 0 0 700 2 18.98793 19 
2 0 0 0 706 0 19 19 
2 1 0 0 718 1 19 19 
2 3 0 0 725 3 18.61144 19 
2 1 0 0 747 1 18.99423 19 
2 3 0 0 748 3 18.57526 19 
2 1 0 0 754 1 18.99294 19 
2 1 0 0 760 1 19 19 
2 0 0 0 782 0 19 19 
2 1 0 0 789 1 17.84819 19 
2 1 0 0 798 1 17.95598 19 
2 0 0 0 801 0 19 19 
2 2 0 0 822 2 18.63673 19 
2 1 0 0 825 1 18.9863 19 
2 1 0 0 830 1 18.93619 19 
2 1 0 0 838 1 18.97168 19 
2 2 0 0 843 2 18.99668 19 
2 4 0 0 846 4 18.97723 19 
2 1 0 0 847 1 18.9766 19 
2 1 0 0 851 1 18.62202 19 
2 0 0 0 852 0 19 19 
2 0 0 0 865 0 19 19 
2 1 0 0 881 1 18.99881 19 
2 1 0 0 889 1 18.98968 19 
2 0 0 0 890 0 19 19 
