10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 2 0 0 32 2 18.93168 19 
2 1 0 0 68 1 18.76041 19 
2 1 0 0 115 1 18.93094 19 
2 2 0 0 123 2 18.35038 19 
2 1 0 0 223 1 18.99941 19 
2 2 0 0 249 2 16.73585 19 
2 1 0 0 257 1 18.99836 19 
2 1 0 0 276 1 18.98957 19 
2 2 0 0 315 2 18.76176 19 
2 1 0 0 330 1 18.99889 19 
2 0 0 0 336 0 19 19 
2 1 0 0 342 1 18.98439 19 
2 0 0 0 352 0 19 19 
2 3 0 0 365 3 18.40367 19 
2 0 0 0 389 0 19 19 
2 1 0 0 390 1 18.93094 19 
2 0 0 0 409 0 19 19 
2 3 0 0 422 3 18.80376 19 
2 1 0 0 441 1 18.99357 19 
2 0 0 0 456 0 19 19 
2 0 0 0 472 0 19 19 
2 2 0 0 496 2 18.98304 19 
2 1 0 0 512 1 18.98357 19 
2 0 0 0 514 0 19 19 
2 3 0 0 527 3 17.96615 19 
2 1 0 0 561 1 18.99902 19 
2 0 0 0 594 0 19 19 
2 1 0 0 637 1 18.95049 19 
2 0 0 0 665 0 19 19 
2 0 0 0 731 0 19 19 
2 1 0 0 740 1 18.28574 19 
2 1 0 0 763 1 18.7877 19 
2 3 0 0 768 3 18.5294 19 
2 2 0 0 796 2 18.03626 19 
2 0 0 0 825 0 19 19 
2 1 0 0 852 1 18.99758 19 
2 2 0 0 856 2 18.86575 19 
2 2 0 0 892 2 18.98973 19 
2 2 0 0 894 2 18.51988 19 
2 4 0 0 919 4 18.89907 19 
2 1 0 0 944 1 18.79822 19 
2 0 0 0 945 0 19 19 
2 0 0 0 947 0 19 19 
2 0 0 0 948 0 19 19 
2 2 0 0 958 2 18.98906 19 
2 0 0 0 964 0 19 19 
2 1 0 0 982 1 18.78061 19 
2 2 0 0 984 2 18.17261 19 
2 1 0 0 1022 1 18.9224 19 
2 0 0 0 1047 0 19 19 
2 1 0 0 1051 1 18.79434 19 
2 2 0 0 1056 2 18.85583 19 
2 2 0 0 1061 2 18.93993 19 
2 2 0 0 1089 2 18.87844 19 
2 3 0 0 1093 3 18.85159 19 
2 1 0 0 1127 1 18.9817 19 
2 4 0 0 1135 4 18.05954 19 
2 2 0 0 1155 2 18.47636 19 
2 1 0 0 1157 1 18.9683 19 
2 0 0 0 1172 0 19 19 
2 1 0 0 1200 1 18.40603 19 
2 1 0 0 1216 1 18.9993 19 
2 0 0 0 1265 0 19 19 
2 1 0 0 1305 1 18.99723 19 
2 2 0 0 1320 2 18.88809 19 
2 2 0 0 1321 2 18.97689 19 
2 1 0 0 1324 1 18.9979 19 
2 0 0 0 1343 0 19 19 
2 0 0 0 1356 0 19 19 
2 1 0 0 1373 1 18.63509 19 
2 2 0 0 1402 2 18.9655 19 
2 0 0 0 1409 0 19 19 
2 1 0 0 1426 1 17.95598 19 
2 1 0 0 1452 1 18.99705 19 
2 1 0 0 1459 1 18.9998 19 
2 0 0 0 1464 0 19 19 
2 0 0 0 1469 0 19 19 
2 1 0 0 1479 1 18.99998 19 
2 2 0 0 1488 2 18.31723 19 
2 2 0 0 1504 2 18.91273 19 
2 1 0 0 1516 1 18.99931 19 
2 1 0 0 1524 1 18.89097 19 
2 0 0 0 1556 0 19 19 
2 2 0 0 1571 2 18.67339 19 
2 2 0 0 1614 2 18.43608 19 
2 1 0 0 1635 1 18.93873 19 
2 1 0 0 1639 1 17.66567 19 
2 1 0 0 1661 1 18.9968 19 
2 1 0 0 1674 1 18.79434 19 
2 0 0 0 1706 0 19 19 
2 1 0 0 1780 1 18.90944 19 
2 1 0 0 1791 1 18.25763 19 
2 1 0 0 1805 1 18.9933 19 
2 0 0 0 1810 0 19 19 
2 0 0 0 1813 0 19 19 
2 1 0 0 1827 1 18.09219 19 
