10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 3 0 0 31 3 18.77708 19 
2 3 0 0 53 3 18.92733 19 
2 0 0 0 88 0 19 19 
2 3 0 0 105 3 18.89516 19 
2 2 0 0 146 2 16.77509 19 
2 4 0 0 181 4 18.26195 19 
2 2 0 0 215 2 18.68875 19 
2 2 0 0 288 2 18.96435 19 
2 3 0 0 365 3 18.31279 19 
2 0 0 0 403 0 19 19 
2 0 0 0 428 0 19 19 
2 4 0 0 503 4 16.0523 19 
2 1 0 0 614 1 18.99993 19 
2 0 0 0 643 0 19 19 
2 2 0 0 804 2 18.5383 19 
2 4 0 0 805 4 17.22979 19 
2 5 0 0 837 5 18.69138 19 
2 1 0 0 945 1 18.96882 19 
2 3 0 0 958 3 17.77857 19 
2 1 0 0 960 1 18.99954 19 
2 1 0 0 963 1 18.063 19 
2 1 0 0 986 1 17.66567 19 
2 3 0 0 1068 3 18.58301 19 
2 2 0 0 1094 2 18.75923 19 
2 1 0 0 1120 1 18.28499 19 
2 4 0 0 1162 4 18.92824 19 
2 1 0 0 1274 1 18.70144 19 
2 2 0 0 1334 2 18.33104 19 
2 2 0 0 1489 2 18.38022 19 
2 1 0 0 1572 1 18.20981 19 
2 2 0 0 1593 2 17.54056 19 
2 2 0 0 1850 2 18.99938 19 
2 1 0 0 1872 1 18.99795 19 
2 2 0 0 1948 2 18.96102 19 
2 4 0 0 1954 4 18.77252 19 
2 2 0 0 2042 2 18.96986 19 
2 2 0 0 2087 2 18.11112 19 
2 3 0 0 2173 3 18.23327 19 
2 1 0 0 2219 1 18.89097 19 
2 3 0 0 2504 3 16.9745 19 
2 1 0 0 2573 1 18.97612 19 
2 5 0 0 2625 5 18.03227 19 
2 2 0 0 2642 2 18.9491 19 
2 1 0 0 2785 1 18.59632 19 
2 1 0 1 2838 2 14.42446 19 
2 4 0 0 2862 4 18.5923 19 
2 2 0 0 2987 2 18.98099 19 
2 1 0 0 3012 1 18.98989 19 
2 2 0 0 3032 2 18.40145 19 
2 2 0 0 3063 2 18.6632 19 
2 1 0 0 3108 1 18.96165 19 
2 1 0 0 3225 1 17.5768 19 
2 1 0 0 3326 1 18.99891 19 
2 2 0 0 3374 2 16.82687 19 
2 3 0 0 3424 3 17.82741 19 
2 1 0 0 3438 1 18.6904 19 
2 4 0 0 3532 4 18.32789 19 
