10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 4 0 0 1167 4 17.15429 19 
2 4 0 0 1928 4 17.74834 19 
2 1 0 0 2435 1 16.1271 19 
2 1 0 1 2747 2 15.33125 19 
2 5 0 0 3270 5 17.83137 19 
2 1 0 0 4032 1 16.86332 19 
2 3 0 0 4480 3 17.96473 19 
2 3 0 0 5088 3 17.28288 19 
2 4 0 0 8676 4 16.92331 19 
2 2 0 1 8961 3 14.55487 19 
2 1 0 1 9297 2 14.08563 19 
2 4 0 0 10564 4 17.80436 19 
2 1 0 0 10761 1 16.83059 19 
2 4 0 0 11948 4 16.52226 19 
2 3 0 0 12830 3 17.63095 19 
2 3 0 0 13622 3 16.41874 19 
2 3 0 0 15446 3 18.11133 19 
2 3 0 0 15572 3 17.48059 19 
2 4 0 0 15826 4 15.33524 19 
2 2 0 0 16268 2 17.48159 19 
2 3 0 0 16394 3 17.07625 19 
2 4 0 0 17472 4 17.0325 19 
2 4 0 0 18148 4 16.92246 19 
2 2 0 0 20155 2 16.84257 19 
2 4 0 0 20483 4 18.07265 19 
2 2 0 0 21020 2 17.069 19 
2 1 0 0 21948 1 16.94988 19 
2 2 0 0 25714 2 16.85765 19 
2 4 0 0 26483 4 18.80845 19 
2 2 0 1 26585 3 14.07482 19 
2 3 0 0 28949 3 17.25256 19 
2 2 0 0 28955 2 16.12232 19 
2 2 0 0 29825 2 16.08875 19 
2 1 0 1 32577 2 14.4751 19 
2 3 0 0 33010 3 18.16198 19 
2 2 0 0 33308 2 16.25589 19 
2 1 0 1 33741 2 14.29813 19 
2 1 0 0 33852 1 16.1271 19 
2 3 0 0 36521 3 18.76297 19 
2 3 0 1 36814 4 14.08723 19 
2 2 0 0 37145 2 16.07696 19 
2 4 0 0 37187 4 17.00948 19 
2 2 0 0 38194 2 17.55761 19 
2 2 0 0 38329 2 18.36883 19 
2 2 0 0 38708 2 17.39761 19 
2 1 0 0 38829 1 16.1271 19 
2 5 0 0 39175 5 18.0684 19 
2 5 0 0 39354 5 16.60262 19 
2 2 0 1 40313 3 14.00794 19 
2 5 0 0 40515 5 17.14041 19 
2 1 0 1 40863 2 14.27355 19 
2 3 0 0 41097 3 17.02859 19 
2 3 0 0 41267 3 16.04066 19 
2 1 0 0 41979 1 16.1271 19 
2 2 0 1 42243 3 14.01342 19 
2 6 0 0 44487 6 17.8698 19 
2 3 0 0 45736 3 15.58332 19 
2 9 0 0 46523 9 17.55502 19 
2 4 0 0 46810 4 18.035 19 
2 2 0 1 47038 3 14.62884 19 
2 2 0 0 47107 2 17.43631 19 
2 3 0 0 48706 3 18.61398 19 
2 3 0 0 49512 3 17.57786 19 
2 6 0 0 49856 6 17.22791 19 
2 4 0 0 51507 4 16.02016 19 
2 4 0 0 51807 4 16.27696 19 
2 4 0 0 51830 4 17.48952 19 
2 2 0 0 51920 2 16.07437 19 
2 2 0 1 53884 3 15.28559 19 
2 6 0 0 54638 6 17.06757 19 
2 4 0 0 54719 4 16.83003 19 
2 2 0 0 54831 2 16.71727 19 
2 5 0 0 54873 5 16.98206 19 
2 2 0 0 57499 2 15.86772 19 
2 3 0 0 58430 3 17.79918 19 
2 6 0 0 58979 6 17.67274 19 
2 2 0 0 59376 2 16.48242 19 
2 6 0 0 59583 6 16.93241 19 
2 3 0 0 59995 3 17.05809 19 
2 5 0 0 60736 5 17.4297 19 
2 1 0 1 60802 2 14.58095 19 
2 1 0 1 61414 2 14.65402 19 
2 3 0 0 61864 3 17.75459 19 
2 2 0 0 61881 2 15.68376 19 
2 5 0 0 62237 5 17.68218 19 
2 4 0 0 62384 4 18.69068 19 
2 1 0 0 63028 1 16.1271 19 
2 2 0 0 64091 2 16.08895 19 
2 2 0 0 64517 2 17.18794 19 
2 1 0 1 66055 2 14.28694 19 
2 3 0 0 67764 3 16.06577 19 
2 1 0 0 68357 1 16.86332 19 
2 1 0 1 68384 2 15.38183 19 
2 5 0 0 68557 5 17.45168 19 
2 4 0 0 69838 4 17.37271 19 
2 2 0 0 70597 2 16.84262 19 
2 3 0 0 70644 3 16.80445 19 
2 2 0 0 72883 2 16.77112 19 
2 1 0 1 75217 2 14.63448 19 
2 3 0 0 77632 3 17.26338 19 
2 1 0 1 77654 2 14.28277 19 
2 1 0 0 77789 1 17.44607 19 
2 4 0 0 78914 4 18.68158 19 
2 2 0 1 79252 3 14.8147 19 
2 2 0 0 79477 2 15.90887 19 
2 2 0 1 81373 3 14.66728 19 
2 3 0 0 83772 3 16.41436 19 
2 3 0 0 86605 3 15.80482 19 
2 2 0 0 86719 2 17.60562 19 
2 5 0 0 88830 5 18.06003 19 
2 2 0 0 89189 2 17.60592 19 
2 7 0 0 90580 7 17.77505 19 
2 1 0 1 90717 2 14.14432 19 
2 1 0 0 91445 1 16.1271 19 
2 5 0 0 93530 5 17.32925 19 
2 4 0 0 94613 4 16.03127 19 
2 2 0 0 97195 2 17.75068 19 
2 5 0 0 98572 5 18.2004 19 
END
