10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 7 0 19 19 
2 0 0 0 16 0 19 19 
2 2 0 0 24 2 18.95588 19 
2 1 0 0 37 1 17.44607 19 
2 1 0 0 39 1 18.99064 19 
2 2 0 0 62 2 18.28292 19 
2 2 0 0 65 2 18.84784 19 
2 0 0 0 67 0 19 19 
2 1 0 0 74 1 18.9716 19 
2 2 0 0 81 2 18.68754 19 
2 0 0 0 90 0 19 19 
2 1 0 0 109 1 18.6481 19 
2 0 0 0 113 0 19 19 
2 2 0 0 124 2 18.25651 19 
2 1 0 0 128 1 18.98122 19 
2 1 0 0 153 1 18.74276 19 
2 1 0 0 160 1 18.95872 19 
2 1 0 0 167 1 18.58967 19 
2 1 0 0 168 1 18.99982 19 
2 1 0 0 169 1 18.9173 19 
2 2 0 0 173 2 18.42767 19 
2 0 0 0 183 0 19 19 
2 1 0 0 192 1 18.92195 19 
2 2 0 0 220 2 18.88449 19 
2 1 0 0 222 1 18.99982 19 
2 2 0 0 223 2 18.98142 19 
2 0 0 0 234 0 19 19 
2 1 0 0 237 1 18.6481 19 
2 4 0 0 238 4 18.84035 19 
2 1 0 0 242 1 18.99968 19 
2 0 0 0 245 0 19 19 
2 1 0 0 255 1 18.96204 19 
2 1 0 0 259 1 18.99644 19 
2 2 0 0 264 2 18.9034 19 
2 2 0 0 265 2 17.89541 19 
2 1 0 0 268 1 18.77395 19 
2 1 0 0 284 1 18.25375 19 
2 1 0 0 290 1 18.88751 19 
2 0 0 0 296 0 19 19 
2 0 0 0 306 0 19 19 
2 2 0 0 311 2 18.84123 19 
2 1 0 0 312 1 18.99613 19 
2 0 0 0 313 0 19 19 
2 1 0 0 316 1 18.73446 19 
2 0 0 0 324 0 19 19 
2 1 0 0 327 1 17.81485 19 
2 0 0 0 346 0 19 19 
2 1 0 0 373 1 18.27704 19 
2 0 0 0 375 0 19 19 
2 0 0 0 378 0 19 19 
2 2 0 0 379 2 18.91707 19 
2 1 0 0 381 1 18.97557 19 
2 3 0 0 390 3 18.25357 19 
2 0 0 0 404 0 19 19 
2 0 0 0 420 0 19 19 
2 1 0 0 432 1 18.90706 19 
2 2 0 0 437 2 18.57361 19 
2 1 0 0 454 1 18.99971 19 
2 0 0 0 460 0 19 19 
2 0 0 0 472 0 19 19 
2 1 0 0 475 1 18.93474 19 
2 2 0 0 491 2 18.85129 19 
2 0 0 0 522 0 19 19 
2 1 0 0 527 1 18.98252 19 
2 2 0 0 555 2 18.70772 19 
2 0 0 0 568 0 19 19 
2 2 0 0 571 2 18.94512 19 
2 0 0 0 574 0 19 19 
2 1 0 0 584 1 18.98726 19 
2 0 0 0 589 0 19 19 
2 1 0 0 592 1 18.93094 19 
2 2 0 0 597 2 18.87817 19 
2 0 0 0 601 0 19 19 
2 3 0 0 605 3 17.93707 19 
2 2 0 0 607 2 18.84611 19 
2 0 0 0 608 0 19 19 
2 0 0 0 615 0 19 19 
2 0 0 0 617 0 19 19 
2 1 0 0 630 1 18.98406 19 
2 0 0 0 631 0 19 19 
2 1 0 0 634 1 18.90984 19 
2 0 0 0 636 0 19 19 
2 2 0 0 671 2 18.89606 19 
2 1 0 0 674 1 18.99979 19 
2 2 0 0 681 2 18.17569 19 
2 2 0 0 688 2 17.08544 19 
2 0 0 0 692 0 19 19 
2 0 0 0 697 0 19 19 
2 0 0 0 703 0 19 19 
2 0 0 0 716 0 19 19 
2 0 0 0 718 0 19 19 
2 1 0 0 727 1 18.92258 19 
2 2 0 0 728 2 17.64836 19 
2 0 0 0 731 0 19 19 
2 2 0 0 760 2 18.68377 19 
2 1 0 0 769 1 18.99308 19 
2 0 0 0 788 0 19 19 
2 1 0 0 791 1 18.99991 19 
2 0 0 0 792 0 19 19 
2 0 0 0 793 0 19 19 
2 1 0 0 807 1 18.99967 19 
2 1 0 0 808 1 18.94308 19 
2 1 0 0 816 1 18.98762 19 
2 1 0 0 824 1 18.99845 19 
2 1 0 0 861 1 18.99911 19 
2 0 0 0 865 0 19 19 
2 2 0 0 866 2 18.90927 19 
2 0 0 0 868 0 19 19 
2 1 0 0 869 1 18.95933 19 
2 0 0 0 883 0 19 19 
2 2 0 0 888 2 18.34766 19 
2 1 0 0 893 1 18.99998 19 
2 0 0 0 897 0 19 19 
2 0 0 0 903 0 19 19 
2 0 0 0 925 0 19 19 
2 1 0 0 944 1 18.77308 19 
2 2 0 0 947 2 16.42557 19 
2 2 0 0 966 2 17.80064 19 
2 1 0 0 968 1 18.80385 19 
2 1 0 0 976 1 18.99995 19 
2 2 0 0 979 2 18.62739 19 
2 0 0 0 993 0 19 19 
2 1 0 0 997 1 18.44529 19 
2 1 0 0 1007 1 18.98487 19 
2 0 0 0 1010 0 19 19 
2 0 0 0 1019 0 19 19 
2 0 0 0 1023 0 19 19 
2 1 0 0 1055 1 18.9993 19 
2 1 0 0 1070 1 18.96324 19 
2 0 0 0 1071 0 19 19 
2 1 0 0 1075 1 18.99578 19 
2 1 0 0 1079 1 18.84855 19 
2 0 0 0 1097 0 19 19 
2 3 0 0 1113 3 18.81864 19 
2 1 0 0 1117 1 18.97719 19 
2 0 0 0 1147 0 19 19 
2 2 0 0 1148 2 18.99838 19 
2 0 0 0 1156 0 19 19 
2 1 0 0 1163 1 18.9979 19 
2 0 0 0 1172 0 19 19 
2 1 0 0 1178 1 18.99021 19 
2 1 0 0 1182 1 18.97844 19 
2 1 0 0 1190 1 18.25969 19 
2 2 0 0 1223 2 18.94829 19 
2 2 0 0 1238 2 18.97531 19 
2 1 0 0 1259 1 18.99795 19 
2 3 0 0 1267 3 18.52624 19 
2 0 0 0 1274 0 19 19 
2 1 0 0 1276 1 18.20658 19 
2 2 0 0 1279 2 18.98193 19 
2 1 0 0 1297 1 18.30899 19 
2 1 0 0 1314 1 18.999 19 
2 1 0 0 1320 1 18.9908 19 
2 0 0 0 1323 0 19 19 
2 3 0 0 1331 3 18.67489 19 
2 1 0 0 1333 1 18.98571 19 
2 0 0 0 1338 0 19 19 
2 3 0 0 1343 3 18.46156 19 
2 0 0 0 1354 0 19 19 
2 0 0 0 1359 0 19 19 
2 0 0 0 1394 0 19 19 
2 0 0 0 1403 0 19 19 
2 1 0 0 1405 1 18.91026 19 
2 0 0 0 1409 0 19 19 
2 0 0 0 1412 0 19 19 
2 0 0 0 1419 0 19 19 
2 1 0 0 1431 1 18.88042 19 
2 0 0 0 1446 0 19 19 
2 1 0 0 1462 1 17.87506 19 
2 0 0 0 1481 0 19 19 
2 0 0 0 1482 0 19 19 
2 0 0 0 1489 0 19 19 
2 1 0 0 1492 1 18.99373 19 
2 0 0 0 1509 0 19 19 
2 1 0 0 1511 1 18.99294 19 
2 0 0 0 1524 0 19 19 
2 2 0 0 1537 2 18.91134 19 
2 1 0 0 1555 1 17.84819 19 
2 1 0 0 1588 1 18.70144 19 
2 0 0 0 1598 0 19 19 
2 0 0 0 1602 0 19 19 
2 1 0 0 1606 1 17.87506 19 
2 1 0 0 1615 1 18.53147 19 
2 1 0 0 1627 1 18.65084 19 
2 1 0 0 1632 1 18.97173 19 
2 1 0 0 1633 1 18.70895 19 
2 0 0 0 1635 0 19 19 
2 0 0 0 1639 0 19 19 
2 3 0 0 1649 3 18.85196 19 
2 2 0 0 1651 2 18.99326 19 
2 0 0 0 1654 0 19 19 
2 2 0 0 1656 2 18.76544 19 
2 1 0 0 1664 1 18.95581 19 
2 2 0 0 1668 2 18.50931 19 
2 1 0 0 1670 1 18.99799 19 
2 1 0 0 1689 1 18.91692 19 
2 1 0 0 1695 1 18.99635 19 
2 0 0 0 1699 0 19 19 
2 0 0 0 1710 0 19 19 
2 0 0 0 1716 0 19 19 
2 1 0 0 1717 1 18.81811 19 
2 1 0 0 1722 1 18.99924 19 
2 1 0 0 1731 1 18.91126 19 
2 0 0 0 1732 0 19 19 
2 1 0 0 1738 1 18.96989 19 
2 1 0 0 1741 1 18.99579 19 
2 0 0 0 1756 0 19 19 
2 2 0 0 1783 2 18.66547 19 
2 3 0 0 1796 3 18.98645 19 
2 1 0 0 1797 1 18.28499 19 
2 1 0 0 1807 1 18.20658 19 
2 0 0 0 1812 0 19 19 
2 2 0 0 1816 2 17.40174 19 
2 0 0 0 1821 0 19 19 
2 0 0 0 1823 0 19 19 
2 2 0 0 1830 2 18.99302 19 
2 2 0 0 1844 2 18.79263 19 
2 1 0 0 1856 1 18.99942 19 
2 1 0 0 1859 1 18.98794 19 
2 1 0 0 1865 1 18.99885 19 
2 0 0 0 1869 0 19 19 
2 0 0 0 1871 0 19 19 
2 3 0 0 1874 3 18.03453 19 
2 0 0 0 1888 0 19 19 
2 0 0 0 1903 0 19 19 
2 2 0 0 1905 2 18.94436 19 
2 2 0 0 1920 2 18.99914 19 
2 0 0 0 1935 0 19 19 
2 2 0 0 1956 2 18.96321 19 
2 0 0 0 1961 0 19 19 
2 2 0 0 1972 2 18.95118 19 
2 2 0 0 1973 2 17.9097 19 
2 0 0 0 1974 0 19 19 
2 0 0 0 1976 0 19 19 
2 1 0 0 1978 1 18.68387 19 
2 1 0 0 1992 1 18.99998 19 
2 0 0 0 1995 0 19 19 
2 1 0 0 2012 1 18.20142 19 
2 1 0 0 2027 1 18.95042 19 
2 1 0 0 2032 1 18.60359 19 
2 3 0 0 2054 3 18.54045 19 
2 2 0 0 2059 2 18.96264 19 
2 0 0 0 2067 0 19 19 
2 0 0 0 2071 0 19 19 
2 1 0 0 2091 1 18.82056 19 
2 1 0 0 2092 1 18.98098 19 
2 2 0 0 2103 2 18.56343 19 
2 0 0 0 2105 0 19 19 
2 1 0 0 2115 1 18.99212 19 
2 0 0 0 2123 0 19 19 
2 0 0 0 2141 0 19 19 
2 1 0 0 2153 1 18.95644 19 
2 0 0 0 2157 0 19 19 
2 1 0 0 2161 1 18.79434 19 
2 0 0 0 2162 0 19 19 
2 0 0 0 2181 0 19 19 
2 2 0 0 2187 2 17.73357 19 
2 0 0 0 2190 0 19 19 
2 0 0 0 2191 0 19 19 
2 0 0 0 2197 0 19 19 
2 1 0 0 2206 1 18.9716 19 
2 1 0 0 2209 1 18.99777 19 
2 1 0 0 2213 1 18.99399 19 
2 1 0 0 2217 1 18.99636 19 
2 0 0 0 2223 0 19 19 
2 2 0 0 2234 2 18.73543 19 
2 0 0 0 2239 0 19 19 
2 0 0 0 2245 0 19 19 
2 0 0 0 2250 0 19 19 
2 0 0 0 2254 0 19 19 
2 0 0 0 2260 0 19 19 
2 1 0 0 2276 1 18.92625 19 
2 0 0 0 2278 0 19 19 
2 0 0 0 2289 0 19 19 
2 0 0 0 2299 0 19 19 
2 2 0 0 2306 2 18.85891 19 
2 0 0 0 2312 0 19 19 
2 1 0 0 2314 1 18.89176 19 
2 1 0 0 2347 1 18.94086 19 
2 2 0 0 2355 2 18.49533 19 
2 0 0 0 2358 0 19 19 
2 0 0 0 2359 0 19 19 
2 1 0 0 2379 1 16.86332 19 
2 0 0 0 2382 0 19 19 
2 1 0 0 2389 1 18.91508 19 
2 0 0 0 2390 0 19 19 
2 1 0 0 2392 1 18.85372 19 
2 2 0 0 2398 2 17.51185 19 
2 0 0 0 2408 0 19 19 
2 0 0 0 2409 0 19 19 
2 0 0 0 2419 0 19 19 
2 1 0 0 2425 1 18.92553 19 
2 2 0 0 2428 2 18.67674 19 
2 1 0 0 2430 1 18.92223 19 
2 2 0 0 2438 2 18.86134 19 
2 0 0 0 2444 0 19 19 
2 1 0 0 2469 1 18.99977 19 
2 1 0 0 2473 1 18.26098 19 
2 0 0 0 2492 0 19 19 
2 1 0 0 2503 1 18.87234 19 
2 0 0 0 2526 0 19 19 
2 2 0 0 2529 2 18.37559 19 
2 1 0 0 2532 1 18.92192 19 
2 0 0 0 2547 0 19 19 
2 0 0 0 2549 0 19 19 
2 1 0 0 2550 1 18.85431 19 
2 0 0 0 2552 0 19 19 
2 2 0 0 2559 2 18.8941 19 
2 1 0 0 2579 1 18.063 19 
2 2 0 0 2584 2 18.87711 19 
2 1 0 0 2585 1 18.8509 19 
2 0 0 0 2597 0 19 19 
2 1 0 0 2603 1 18.69773 19 
2 0 0 0 2609 0 19 19 
2 1 0 0 2621 1 18.9315 19 
2 0 0 0 2631 0 19 19 
2 0 0 0 2635 0 19 19 
2 1 0 0 2639 1 18.97173 19 
2 0 0 0 2649 0 19 19 
2 1 0 0 2653 1 18.76964 19 
