10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 9 1 18.98957 19 
2 1 0 0 10 1 18.99947 19 
2 1 0 0 19 1 18.99988 19 
2 3 0 0 21 3 18.73905 19 
2 1 0 0 37 1 18.37311 19 
2 2 0 0 51 2 18.99571 19 
2 2 0 0 62 2 18.57848 19 
2 0 0 0 81 0 19 19 
2 2 0 0 85 2 18.77066 19 
2 0 0 0 99 0 19 19 
2 1 0 0 103 1 18.78633 19 
2 1 0 0 110 1 18.95629 19 
2 1 0 0 132 1 18.9366 19 
2 1 0 0 143 1 18.54933 19 
2 0 0 0 145 0 19 19 
2 1 0 0 149 1 18.58309 19 
2 0 0 0 156 0 19 19 
2 1 0 0 183 1 18.99827 19 
2 1 0 0 197 1 17.21085 19 
2 1 0 0 202 1 18.99872 19 
2 0 0 0 230 0 19 19 
2 0 0 0 233 0 19 19 
2 0 0 0 235 0 19 19 
2 1 0 0 262 1 18.99227 19 
2 2 0 0 287 2 18.70678 19 
2 2 0 0 296 2 18.4047 19 
2 1 0 0 301 1 18.91455 19 
2 2 0 0 319 2 18.67781 19 
2 1 0 0 322 1 17.84819 19 
2 0 0 0 336 0 19 19 
2 1 0 0 341 1 18.28574 19 
2 0 0 0 354 0 19 19 
2 1 0 0 360 1 18.92192 19 
2 1 0 0 362 1 18.93261 19 
2 1 0 0 366 1 18.70895 19 
2 1 0 0 375 1 18.9939 19 
2 1 0 0 381 1 18.8586 19 
2 1 0 0 394 1 18.956 19 
2 0 0 0 402 0 19 19 
2 2 0 0 417 2 18.95923 19 
2 1 0 0 430 1 18.99705 19 
2 1 0 0 433 1 18.99932 19 
2 1 0 0 450 1 18.40444 19 
2 0 0 0 460 0 19 19 
2 2 0 0 473 2 18.08216 19 
2 0 0 0 486 0 19 19 
2 1 0 0 489 1 18.63785 19 
2 2 0 0 507 2 18.81792 19 
2 0 0 0 514 0 19 19 
2 3 0 0 517 3 18.88624 19 
2 0 0 0 521 0 19 19 
2 0 0 0 551 0 19 19 
2 3 0 0 553 3 18.85249 19 
2 1 0 0 558 1 18.70909 19 
2 1 0 0 574 1 18.5847 19 
2 1 0 0 576 1 18.8293 19 
2 2 0 0 584 2 18.71295 19 
2 1 0 0 607 1 18.88264 19 
2 0 0 0 633 0 19 19 
2 0 0 0 638 0 19 19 
2 0 0 0 652 0 19 19 
2 2 0 0 658 2 18.27537 19 
2 0 0 0 670 0 19 19 
2 1 0 0 671 1 18.99636 19 
2 1 0 0 681 1 18.92195 19 
2 2 0 0 690 2 17.8995 19 
2 0 0 0 736 0 19 19 
2 1 0 0 737 1 18.74989 19 
2 1 0 0 739 1 18.94308 19 
2 2 0 0 755 2 18.97274 19 
2 1 0 0 758 1 18.33586 19 
2 1 0 0 759 1 18.99881 19 
2 1 0 0 766 1 18.99909 19 
2 2 0 0 776 2 18.85198 19 
2 1 0 0 781 1 18.99969 19 
2 1 0 0 801 1 18.98571 19 
2 1 0 0 803 1 18.94592 19 
2 0 0 0 806 0 19 19 
2 1 0 0 812 1 18.86411 19 
2 1 0 0 825 1 18.99431 19 
2 3 0 0 839 3 18.8011 19 
2 0 0 0 843 0 19 19 
2 1 0 0 860 1 18.87531 19 
2 1 0 0 864 1 18.98691 19 
2 0 0 0 870 0 19 19 
2 2 0 0 871 2 18.90097 19 
2 0 0 0 877 0 19 19 
2 2 0 0 910 2 18.95414 19 
2 0 0 0 925 0 19 19 
2 1 0 0 929 1 18.98546 19 
2 3 0 0 935 3 18.89896 19 
2 2 0 0 937 2 18.94867 19 
2 1 0 0 955 1 18.99911 19 
2 2 0 0 972 2 18.89473 19 
2 2 0 0 980 2 18.94405 19 
2 0 0 0 982 0 19 19 
2 1 0 0 986 1 18.83957 19 
2 1 0 0 990 1 18.9366 19 
2 2 0 0 991 2 16.87903 19 
2 2 0 0 996 2 18.87761 19 
2 0 0 0 1011 0 19 19 
2 1 0 0 1023 1 18.98778 19 
2 3 0 0 1024 3 18.83919 19 
2 0 0 0 1027 0 19 19 
2 0 0 0 1040 0 19 19 
2 0 0 0 1042 0 19 19 
2 1 0 0 1051 1 18.89011 19 
2 0 0 0 1083 0 19 19 
2 0 0 0 1100 0 19 19 
2 1 0 0 1102 1 18.99971 19 
2 1 0 0 1113 1 18.8962 19 
2 1 0 0 1119 1 18.99552 19 
