10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 2 0 0 16 2 16.73585 19 
2 1 0 0 29 1 18.99885 19 
2 1 0 0 46 1 17.66567 19 
2 2 0 0 53 2 18.78212 19 
2 0 0 0 55 0 19 19 
2 1 0 0 58 1 18.99267 19 
2 1 0 0 92 1 18.94592 19 
2 0 0 0 113 0 19 19 
2 2 0 0 135 2 18.98115 19 
2 2 0 0 137 2 18.98383 19 
2 1 0 0 151 1 16.1271 19 
2 0 0 0 153 0 19 19 
2 0 0 0 170 0 19 19 
2 0 0 0 176 0 19 19 
2 1 0 0 205 1 18.94485 19 
2 2 0 0 210 2 18.96633 19 
2 1 0 0 219 1 18.90302 19 
2 1 0 0 230 1 18.99625 19 
2 2 0 0 240 2 18.40429 19 
2 0 0 0 246 0 19 19 
2 1 0 0 267 1 18.9955 19 
2 1 0 0 277 1 18.99947 19 
2 0 0 0 280 0 19 19 
2 0 0 0 283 0 19 19 
2 1 0 0 295 1 18.83127 19 
2 0 0 0 315 0 19 19 
2 4 0 0 326 4 18.96336 19 
2 0 0 0 368 0 19 19 
2 1 0 0 373 1 18.64336 19 
2 1 0 0 386 1 18.9951 19 
2 1 0 0 389 1 18.88264 19 
2 2 0 0 390 2 18.32138 19 
2 1 0 0 397 1 18.65008 19 
2 2 0 0 402 2 18.03222 19 
2 2 0 0 404 2 18.9176 19 
2 1 0 0 420 1 18.99889 19 
2 0 0 0 423 0 19 19 
2 2 0 0 486 2 18.8228 19 
2 1 0 0 509 1 18.92578 19 
2 1 0 0 511 1 17.6505 19 
2 0 0 0 532 0 19 19 
2 2 0 0 548 2 18.99808 19 
2 0 0 0 554 0 19 19 
2 1 0 0 560 1 18.32621 19 
2 0 0 0 566 0 19 19 
2 1 0 0 580 1 18.99994 19 
2 2 0 0 605 2 18.79629 19 
2 2 0 0 657 2 18.97615 19 
2 2 0 0 668 2 18.99619 19 
2 0 0 0 680 0 19 19 
2 0 0 0 687 0 19 19 
2 0 0 0 690 0 19 19 
2 5 0 0 696 5 17.31028 19 
2 0 0 0 723 0 19 19 
2 1 0 0 740 1 18.95026 19 
2 3 0 0 749 3 18.11869 19 
2 3 0 0 751 3 18.15471 19 
2 3 0 0 775 3 18.77392 19 
2 2 0 0 786 2 18.6836 19 
2 0 0 0 846 0 19 19 
2 1 0 0 848 1 18.59247 19 
2 2 0 0 861 2 17.29808 19 
2 0 0 0 886 0 19 19 
2 1 0 0 890 1 18.97276 19 
2 2 0 0 908 2 18.47636 19 
2 0 0 0 926 0 19 19 
2 2 0 0 928 2 18.82775 19 
2 0 0 0 935 0 19 19 
2 0 0 0 940 0 19 19 
2 1 0 0 984 1 17.95598 19 
2 0 0 0 995 0 19 19 
2 4 0 0 1014 4 18.4273 19 
2 2 0 0 1023 2 18.90419 19 
2 2 0 0 1037 2 18.9821 19 
2 1 0 0 1039 1 18.99987 19 
2 2 0 0 1046 2 18.92647 19 
2 1 0 0 1061 1 18.48903 19 
2 1 0 0 1085 1 18.72652 19 
2 1 0 0 1091 1 18.31076 19 
2 2 0 0 1110 2 18.69669 19 
2 1 0 0 1118 1 18.91766 19 
2 0 0 0 1123 0 19 19 
2 0 0 0 1196 0 19 19 
2 2 0 0 1200 2 18.29493 19 
2 1 0 0 1247 1 18.6481 19 
2 1 0 0 1252 1 18.69143 19 
2 1 0 0 1265 1 18.45927 19 
2 1 0 0 1281 1 18.45927 19 
2 1 0 0 1285 1 18.99637 19 
2 2 0 0 1290 2 18.68721 19 
2 2 0 0 1355 2 18.73188 19 
2 1 0 0 1368 1 18.91136 19 
2 2 0 0 1377 2 18.98831 19 
2 1 0 0 1389 1 18.96505 19 
2 2 0 0 1416 2 18.14016 19 
2 3 0 0 1431 3 18.44276 19 
2 1 0 0 1439 1 18.99997 19 
2 1 0 0 1447 1 18.99732 19 
2 0 0 0 1451 0 19 19 
2 2 0 0 1471 2 18.44795 19 
2 2 0 0 1484 2 18.99975 19 
2 1 0 0 1493 1 18.96711 19 
2 1 0 0 1543 1 18.1423 19 
