10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 6 1 18.28499 19 
2 1 0 0 17 1 18.48889 19 
2 0 0 0 22 0 19 19 
2 0 0 0 35 0 19 19 
2 0 0 0 37 0 19 19 
2 2 0 0 42 2 18.41668 19 
2 2 0 0 50 2 18.85685 19 
2 0 0 0 62 0 19 19 
2 1 0 0 65 1 18.93094 19 
2 1 0 0 69 1 18.44804 19 
2 1 0 0 75 1 18.92543 19 
2 2 0 0 81 2 18.99694 19 
2 1 0 0 83 1 18.82754 19 
2 1 0 0 99 1 18.95629 19 
2 1 0 0 109 1 18.92452 19 
2 1 0 0 110 1 18.9683 19 
2 2 0 0 120 2 18.67939 19 
2 3 0 0 125 3 18.32878 19 
2 0 0 0 143 0 19 19 
2 1 0 0 145 1 18.30899 19 
2 1 0 0 154 1 18.66739 19 
2 2 0 0 156 2 18.96322 19 
2 2 0 0 158 2 18.67845 19 
2 1 0 0 166 1 18.91202 19 
2 0 0 0 169 0 19 19 
2 1 0 0 174 1 18.1423 19 
2 1 0 0 189 1 18.53311 19 
2 1 0 0 191 1 18.99683 19 
2 0 0 0 198 0 19 19 
2 0 0 0 201 0 19 19 
2 1 0 0 208 1 18.16504 19 
2 0 0 0 212 0 19 19 
2 1 0 0 219 1 18.73792 19 
2 0 0 0 230 0 19 19 
2 1 0 0 255 1 18.98194 19 
2 2 0 0 269 2 18.9715 19 
2 0 0 0 276 0 19 19 
2 2 0 0 281 2 18.49894 19 
2 0 0 0 284 0 19 19 
2 1 0 0 293 1 18.99875 19 
2 0 0 0 294 0 19 19 
2 1 0 0 302 1 18.91136 19 
2 1 0 0 309 1 18.9979 19 
2 2 0 0 316 2 17.464 19 
2 0 0 0 352 0 19 19 
2 1 0 0 354 1 18.78975 19 
2 0 0 0 365 0 19 19 
2 0 0 0 366 0 19 19 
2 1 0 0 378 1 18.99994 19 
2 0 0 0 381 0 19 19 
2 0 0 0 386 0 19 19 
2 2 0 0 389 2 17.55204 19 
2 1 0 0 396 1 18.99888 19 
2 0 0 0 399 0 19 19 
2 2 0 0 412 2 17.88967 19 
2 1 0 0 417 1 18.92889 19 
2 0 0 0 418 0 19 19 
2 1 0 0 432 1 18.88045 19 
2 2 0 0 442 2 18.9964 19 
2 1 0 0 453 1 18.98968 19 
2 3 0 0 454 3 18.90182 19 
2 0 0 0 460 0 19 19 
2 1 0 0 462 1 18.91568 19 
2 0 0 0 469 0 19 19 
2 1 0 0 473 1 18.98004 19 
2 0 0 0 477 0 19 19 
2 0 0 0 483 0 19 19 
2 1 0 0 484 1 18.99802 19 
2 0 0 0 486 0 19 19 
2 1 0 0 487 1 18.6657 19 
2 0 0 0 489 0 19 19 
2 0 0 0 491 0 19 19 
2 1 0 0 493 1 18.96644 19 
2 1 0 0 498 1 18.9173 19 
2 0 0 0 506 0 19 19 
2 0 0 0 516 0 19 19 
2 0 0 0 518 0 19 19 
2 2 0 0 519 2 18.83843 19 
2 1 0 0 522 1 18.91568 19 
2 0 0 0 523 0 19 19 
2 1 0 0 528 1 17.85727 19 
2 1 0 0 543 1 18.98457 19 
2 0 0 0 561 0 19 19 
2 0 0 0 576 0 19 19 
2 1 0 0 578 1 18.99651 19 
2 0 0 0 582 0 19 19 
2 0 0 0 588 0 19 19 
2 0 0 0 589 0 19 19 
2 1 0 0 595 1 18.99972 19 
2 1 0 0 601 1 18.4695 19 
2 3 0 0 609 3 18.1277 19 
2 2 0 0 610 2 18.33364 19 
2 2 0 0 615 2 18.98627 19 
2 0 0 0 617 0 19 19 
2 3 0 0 631 3 18.98322 19 
2 1 0 0 633 1 18.99635 19 
2 1 0 0 634 1 18.99437 19 
2 0 0 0 650 0 19 19 
2 2 0 0 651 2 18.31498 19 
2 1 0 0 653 1 18.63382 19 
2 2 0 0 661 2 18.73639 19 
2 1 0 0 673 1 18.98414 19 
