10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 5 0 0 640 5 17.85768 19 
2 4 0 0 1307 4 14.62369 19 
2 3 0 0 1601 3 17.09731 19 
2 3 0 0 1793 3 17.18551 19 
2 3 0 0 1897 3 16.29915 19 
2 5 0 0 2115 5 17.32617 19 
2 2 0 0 2190 2 17.20713 19 
2 3 0 0 3810 3 15.97181 19 
2 1 0 0 3818 1 16.86332 19 
2 4 0 0 4914 4 17.21912 19 
2 3 0 0 6055 3 16.76789 19 
2 2 0 0 6170 2 16.09774 19 
2 1 0 0 6411 1 18.82532 19 
2 1 0 0 7395 1 18.24388 19 
2 3 0 0 7594 3 16.86374 19 
2 1 0 0 9434 1 17.29907 19 
2 4 0 0 9639 4 17.39314 19 
2 1 0 1 12258 2 14.02769 19 
2 4 0 0 12937 4 18.06781 19 
2 2 0 0 13310 2 16.12084 19 
2 2 0 0 14146 2 16.12709 19 
2 2 0 0 14183 2 15.72984 19 
2 1 0 0 14251 1 16.1271 19 
2 3 0 0 14855 3 16.95475 19 
2 3 0 0 16748 3 17.29432 19 
2 7 0 0 16980 7 16.67096 19 
2 1 0 0 17190 1 17.85727 19 
2 3 0 0 17952 3 16.89456 19 
2 2 0 0 18032 2 15.7774 19 
2 2 0 0 19679 2 16.10262 19 
2 3 0 0 21216 3 18.13358 19 
2 4 0 0 21435 4 17.28285 19 
2 3 0 0 23700 3 17.13952 19 
2 1 0 1 25187 2 14.68343 19 
2 2 0 0 27043 2 16.80354 19 
2 2 0 0 27203 2 16.85519 19 
2 4 0 0 27261 4 15.65742 19 
2 4 0 0 27643 4 18.27112 19 
2 2 0 0 28081 2 17.13835 19 
2 3 0 0 28269 3 16.8191 19 
2 2 0 0 28450 2 16.76772 19 
2 2 0 0 28884 2 16.12523 19 
2 5 0 0 29048 5 16.76352 19 
2 1 0 1 29346 2 14.29086 19 
2 3 0 0 30241 3 16.81842 19 
2 3 0 0 30300 3 17.77847 19 
2 5 0 0 31306 5 17.95036 19 
2 2 0 0 31535 2 16.08304 19 
2 4 0 0 31614 4 17.41323 19 
2 3 0 0 31848 3 16.46604 19 
2 4 0 0 32583 4 16.66695 19 
2 5 0 0 33211 5 17.08056 19 
2 1 0 1 33520 2 14.37725 19 
2 1 0 0 33705 1 16.86332 19 
2 4 0 0 34260 4 17.01747 19 
2 3 0 0 34497 3 15.13346 19 
2 4 0 0 35634 4 17.25044 19 
2 1 0 0 36105 1 17.55847 19 
2 2 0 0 36192 2 17.65125 19 
2 1 0 0 38652 1 16.1271 19 
2 5 0 0 39454 5 16.74127 19 
2 1 0 0 39918 1 16.1271 19 
2 3 0 0 40310 3 17.41666 19 
2 2 0 0 42989 2 15.98994 19 
2 1 0 0 44484 1 17.44607 19 
2 4 0 0 44986 4 17.27681 19 
2 4 0 0 45318 4 17.44008 19 
2 1 0 0 46355 1 16.1271 19 
