10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 18 0 19 19 
2 2 0 0 22 2 18.66961 19 
2 3 0 0 24 3 18.88358 19 
2 1 0 0 34 1 18.97958 19 
2 1 0 0 68 1 18.99999 19 
2 0 0 0 89 0 19 19 
2 1 0 0 96 1 18.99599 19 
2 1 0 0 105 1 18.6218 19 
2 1 0 0 128 1 18.99814 19 
2 0 0 0 136 0 19 19 
2 3 0 0 137 3 16.68092 19 
2 0 0 0 161 0 19 19 
2 1 0 0 163 1 18.72179 19 
2 0 0 0 182 0 19 19 
2 1 0 0 189 1 18.98681 19 
2 1 0 0 212 1 18.99945 19 
2 2 0 0 227 2 18.63669 19 
2 0 0 0 256 0 19 19 
2 1 0 0 264 1 18.96644 19 
2 1 0 0 309 1 18.81811 19 
2 4 0 0 320 4 18.63394 19 
2 0 0 0 322 0 19 19 
2 1 0 0 334 1 18.92553 19 
2 0 0 0 353 0 19 19 
2 2 0 0 354 2 18.89002 19 
2 0 0 0 366 0 19 19 
2 3 0 0 385 3 18.47019 19 
2 0 0 0 390 0 19 19 
2 1 0 0 400 1 18.54665 19 
2 0 0 0 407 0 19 19 
2 2 0 0 422 2 18.83462 19 
2 2 0 0 437 2 18.69345 19 
2 1 0 0 442 1 18.42575 19 
2 1 0 0 448 1 18.99977 19 
2 4 0 0 451 4 16.97286 19 
2 2 0 0 463 2 18.24128 19 
2 0 0 0 464 0 19 19 
2 1 0 0 496 1 18.59703 19 
2 2 0 0 524 2 18.67969 19 
2 2 0 0 529 2 17.88623 19 
2 1 0 0 535 1 18.98442 19 
2 1 0 0 555 1 18.9762 19 
2 1 0 0 574 1 18.93369 19 
2 2 0 0 595 2 17.06566 19 
2 1 0 0 601 1 18.95042 19 
2 2 0 0 611 2 18.55786 19 
2 2 0 0 617 2 18.79575 19 
2 1 0 0 659 1 18.98605 19 
2 1 0 0 661 1 17.95598 19 
2 0 0 0 671 0 19 19 
2 1 0 0 674 1 18.96974 19 
2 1 0 0 687 1 18.99878 19 
2 1 0 0 709 1 18.9619 19 
2 0 0 0 712 0 19 19 
2 2 0 0 737 2 18.8879 19 
2 0 0 0 741 0 19 19 
2 0 0 0 772 0 19 19 
2 0 0 0 775 0 19 19 
2 1 0 0 786 1 18.99988 19 
2 2 0 0 789 2 18.68944 19 
2 1 0 0 812 1 17.57043 19 
2 1 0 0 860 1 17.48728 19 
2 1 0 0 869 1 18.54933 19 
2 1 0 0 890 1 18.92578 19 
2 1 0 0 918 1 18.99979 19 
2 2 0 0 950 2 18.46411 19 
2 1 0 0 961 1 18.92625 19 
2 0 0 0 1019 0 19 19 
2 0 0 0 1037 0 19 19 
2 1 0 0 1101 1 18.9999 19 
2 1 0 0 1103 1 17.5768 19 
2 0 0 0 1129 0 19 19 
2 0 0 0 1138 0 19 19 
2 0 0 0 1204 0 19 19 
2 2 0 0 1222 2 18.26492 19 
2 1 0 0 1224 1 18.82964 19 
2 0 0 0 1246 0 19 19 
2 0 0 0 1259 0 19 19 
2 1 0 0 1282 1 18.99999 19 
2 2 0 0 1288 2 18.27857 19 
2 1 0 0 1308 1 18.65718 19 
2 4 0 0 1318 4 18.596 19 
2 0 0 0 1329 0 19 19 
2 5 0 0 1358 5 17.89246 19 
2 2 0 0 1378 2 18.75184 19 
2 0 0 0 1409 0 19 19 
2 1 0 0 1419 1 18.67448 19 
2 0 0 0 1420 0 19 19 
2 0 0 0 1461 0 19 19 
2 2 0 0 1471 2 18.69058 19 
2 3 0 0 1495 3 18.99131 19 
2 1 0 0 1509 1 18.99931 19 
2 2 0 0 1541 2 18.98393 19 
2 1 0 0 1546 1 18.96484 19 
2 0 0 0 1547 0 19 19 
2 3 0 0 1554 3 18.31562 19 
2 3 0 0 1561 3 18.95171 19 
2 2 0 0 1600 2 18.98954 19 
2 0 0 0 1630 0 19 19 
2 0 0 0 1648 0 19 19 
2 1 0 0 1656 1 18.91195 19 
2 3 0 0 1682 3 18.32415 19 
2 1 0 0 1684 1 18.86004 19 
2 2 0 0 1698 2 18.92874 19 
2 3 0 0 1717 3 18.97239 19 
2 1 0 0 1736 1 18.97572 19 
2 0 0 0 1787 0 19 19 
2 2 0 0 1801 2 18.99774 19 
2 0 0 0 1808 0 19 19 
2 0 0 0 1849 0 19 19 
2 1 0 0 1897 1 18.99635 19 
2 1 0 0 1916 1 18.65008 19 
2 3 0 0 1926 3 18.00784 19 
2 1 0 0 1929 1 18.9173 19 
2 1 0 0 1946 1 18.78975 19 
2 0 0 0 1951 0 19 19 
2 0 0 0 1955 0 19 19 
2 3 0 0 1962 3 18.58972 19 
2 0 0 0 1970 0 19 19 
2 0 0 0 2008 0 19 19 
2 0 0 0 2019 0 19 19 
2 1 0 0 2020 1 18.57942 19 
2 0 0 0 2040 0 19 19 
2 0 0 0 2068 0 19 19 
2 0 0 0 2082 0 19 19 
2 1 0 0 2117 1 18.98175 19 
2 0 0 0 2142 0 19 19 
2 2 0 0 2148 2 18.08745 19 
2 0 0 0 2158 0 19 19 
2 1 0 0 2183 1 18.87361 19 
2 0 0 0 2192 0 19 19 
2 1 0 0 2274 1 18.78817 19 
2 1 0 0 2290 1 18.96949 19 
2 3 0 0 2308 3 18.91271 19 
2 2 0 0 2331 2 18.89199 19 
2 1 0 0 2341 1 18.99172 19 
2 0 0 0 2346 0 19 19 
2 0 0 0 2351 0 19 19 
2 0 0 0 2357 0 19 19 
2 0 0 0 2367 0 19 19 
2 0 0 0 2380 0 19 19 
2 1 0 0 2385 1 18.28574 19 
2 1 0 0 2388 1 17.51188 19 
2 0 0 0 2397 0 19 19 
2 3 0 0 2404 3 18.94472 19 
2 2 0 0 2414 2 18.99529 19 
2 0 0 0 2417 0 19 19 
2 3 0 0 2436 3 18.25694 19 
2 0 0 0 2486 0 19 19 
2 0 0 0 2512 0 19 19 
2 1 0 0 2536 1 17.66567 19 
2 0 0 0 2545 0 19 19 
2 1 0 0 2547 1 18.99651 19 
2 1 0 0 2557 1 18.65771 19 
2 1 0 0 2558 1 18.86804 19 
2 0 0 0 2570 0 19 19 
2 1 0 0 2572 1 18.44804 19 
2 1 0 0 2582 1 18.98357 19 
2 0 0 0 2607 0 19 19 
2 1 0 0 2611 1 18.99992 19 
2 4 0 0 2643 4 18.82123 19 
2 0 0 0 2655 0 19 19 
2 0 0 0 2661 0 19 19 
2 1 0 0 2662 1 17.51188 19 
2 1 0 0 2681 1 18.98948 19 
2 0 0 0 2749 0 19 19 
2 1 0 0 2766 1 18.94025 19 
2 1 0 0 2767 1 18.6904 19 
2 1 0 0 2775 1 18.80652 19 
2 2 0 0 2783 2 18.72604 19 
2 1 0 0 2791 1 18.63872 19 
2 0 0 0 2796 0 19 19 
2 1 0 0 2797 1 18.99998 19 
2 1 0 0 2812 1 18.93261 19 
2 0 0 0 2821 0 19 19 
2 1 0 0 2843 1 18.71133 19 
2 1 0 0 2890 1 18.99477 19 
2 2 0 0 2901 2 17.85214 19 
2 0 0 0 2935 0 19 19 
2 1 0 0 2947 1 18.99304 19 
2 0 0 0 2962 0 19 19 
2 1 0 0 2982 1 18.99696 19 
2 1 0 0 2999 1 18.92553 19 
2 1 0 0 3004 1 18.20981 19 
2 0 0 0 3018 0 19 19 
2 2 0 0 3040 2 17.50527 19 
2 0 0 0 3042 0 19 19 
2 2 0 0 3056 2 18.83334 19 
2 0 0 0 3117 0 19 19 
2 2 0 0 3122 2 18.84128 19 
2 2 0 0 3126 2 18.479 19 
2 1 0 0 3136 1 17.55847 19 
2 2 0 0 3141 2 18.83333 19 
2 2 0 0 3179 2 18.90212 19 
2 0 0 0 3192 0 19 19 
2 0 0 0 3215 0 19 19 
2 1 0 0 3216 1 16.83059 19 
2 0 0 0 3218 0 19 19 
2 3 0 0 3226 3 18.77899 19 
2 1 0 0 3236 1 18.35696 19 
2 0 0 0 3253 0 19 19 
2 3 0 0 3257 3 18.13603 19 
2 1 0 0 3267 1 18.70895 19 
2 2 0 0 3275 2 18.36446 19 
2 0 0 0 3280 0 19 19 
2 2 0 0 3286 2 18.99161 19 
2 0 0 0 3293 0 19 19 
2 3 0 0 3295 3 16.4767 19 
2 1 0 0 3303 1 18.98194 19 
2 2 0 0 3308 2 18.83543 19 
2 1 0 0 3313 1 18.99949 19 
2 1 0 0 3314 1 18.41484 19 
2 2 0 0 3323 2 18.93489 19 
2 1 0 0 3328 1 18.79991 19 
2 2 0 0 3382 2 18.89142 19 
2 0 0 0 3398 0 19 19 
2 3 0 0 3437 3 18.99165 19 
2 1 0 0 3439 1 18.4695 19 
2 1 0 0 3456 1 18.77957 19 
