10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 3 0 0 13 3 17.32537 19 
2 1 0 0 440 1 16.94988 19 
2 5 0 0 520 5 16.71636 19 
2 2 0 0 616 2 17.07861 19 
2 2 0 0 1093 2 16.83051 19 
2 4 0 0 1186 4 17.44373 19 
2 1 0 1 1334 2 14.33987 19 
2 1 0 0 1355 1 16.86332 19 
2 1 0 0 2772 1 18.45927 19 
2 2 0 0 2774 2 17.46329 19 
2 3 0 0 3142 3 18.66504 19 
2 2 0 0 3168 2 18.94431 19 
2 4 0 0 3322 4 17.34811 19 
2 3 0 0 3342 3 16.45893 19 
2 1 0 0 3981 1 18.05419 19 
2 3 0 0 4246 3 18.4066 19 
2 1 0 1 4370 2 14.09348 19 
2 2 0 0 4792 2 18.22555 19 
2 1 0 1 5373 2 14.49781 19 
2 4 0 0 5680 4 18.54606 19 
2 3 0 0 5948 3 18.17421 19 
2 2 0 1 6161 3 14.1132 19 
2 4 0 0 6188 4 18.39236 19 
2 2 0 0 6202 2 18.76015 19 
2 2 0 0 6886 2 17.17895 19 
2 1 0 0 6935 1 17.66567 19 
2 2 0 0 7137 2 17.62937 19 
2 1 0 0 7490 1 16.1271 19 
2 5 0 0 7673 5 17.42789 19 
2 1 0 0 7806 1 17.85727 19 
2 3 0 0 8924 3 17.74031 19 
2 3 0 0 10215 3 17.39574 19 
2 3 0 0 11332 3 17.52507 19 
2 1 0 0 11777 1 16.1271 19 
2 2 0 0 11934 2 16.8593 19 
2 2 0 0 12080 2 18.03543 19 
2 3 0 0 12252 3 17.37276 19 
2 1 0 0 12398 1 17.95598 19 
2 1 0 0 12411 1 16.1271 19 
2 0 0 0 12929 0 19 19 
2 2 0 0 13324 2 17.1884 19 
2 6 0 0 13454 6 18.64188 19 
2 2 0 0 13474 2 18.9758 19 
2 3 0 0 13641 3 17.84795 19 
2 2 0 0 13673 2 18.33225 19 
