10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 14 0 19 19 
2 0 0 0 16 0 19 19 
2 2 0 0 20 2 18.74445 19 
2 2 0 0 28 2 18.92125 19 
2 0 0 0 33 0 19 19 
2 1 0 0 37 1 18.8732 19 
2 2 0 0 38 2 18.97241 19 
2 0 0 0 39 0 19 19 
2 1 0 0 44 1 18.91692 19 
2 0 0 0 46 0 19 19 
2 1 0 0 48 1 18.98332 19 
2 0 0 0 58 0 19 19 
2 2 0 0 65 2 18.24128 19 
2 0 0 0 66 0 19 19 
2 2 0 0 68 2 18.83116 19 
2 0 0 0 73 0 19 19 
2 0 0 0 84 0 19 19 
2 0 0 0 87 0 19 19 
2 0 0 0 96 0 19 19 
2 0 0 0 99 0 19 19 
2 1 0 0 101 1 18.99991 19 
2 0 0 0 104 0 19 19 
2 1 0 0 116 1 18.99506 19 
2 1 0 0 119 1 18.99087 19 
2 1 0 0 120 1 18.99576 19 
2 1 0 0 121 1 18.32621 19 
2 1 0 0 135 1 18.93013 19 
2 0 0 0 141 0 19 19 
2 0 0 0 158 0 19 19 
2 1 0 0 170 1 18.99998 19 
2 0 0 0 182 0 19 19 
2 0 0 0 195 0 19 19 
2 1 0 0 197 1 18.99497 19 
2 1 0 0 205 1 18.99998 19 
2 0 0 0 210 0 19 19 
2 0 0 0 225 0 19 19 
2 1 0 0 226 1 18.99975 19 
2 0 0 0 227 0 19 19 
2 1 0 0 229 1 18.99955 19 
2 0 0 0 231 0 19 19 
2 0 0 0 237 0 19 19 
2 0 0 0 242 0 19 19 
2 1 0 0 262 1 18.96659 19 
2 0 0 0 277 0 19 19 
2 1 0 0 278 1 18.95171 19 
2 2 0 0 284 2 18.99882 19 
2 1 0 0 285 1 17.95598 19 
2 1 0 0 286 1 18.94121 19 
2 0 0 0 287 0 19 19 
2 1 0 0 288 1 18.96004 19 
2 2 0 0 301 2 17.50145 19 
2 0 0 0 302 0 19 19 
2 2 0 0 304 2 18.36245 19 
2 1 0 0 309 1 18.98497 19 
2 1 0 0 311 1 18.99597 19 
2 0 0 0 313 0 19 19 
2 0 0 0 314 0 19 19 
2 1 0 0 317 1 18.9766 19 
2 0 0 0 333 0 19 19 
2 0 0 0 336 0 19 19 
2 0 0 0 342 0 19 19 
2 1 0 0 348 1 18.99947 19 
2 1 0 0 350 1 18.53781 19 
2 1 0 0 358 1 18.96324 19 
2 1 0 0 361 1 18.97557 19 
2 2 0 0 363 2 18.70157 19 
