10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 1 0 0 13 1 18.98107 19 
2 4 0 0 17 4 18.92534 19 
2 1 0 0 26 1 18.84815 19 
2 0 0 0 29 0 19 19 
2 1 0 0 55 1 18.61845 19 
2 0 0 0 63 0 19 19 
2 3 0 0 78 3 18.91999 19 
2 1 0 0 98 1 18.99844 19 
2 2 0 0 102 2 18.36042 19 
2 2 0 0 115 2 18.80959 19 
2 1 0 0 125 1 17.57043 19 
2 1 0 0 128 1 18.58412 19 
2 1 0 0 136 1 18.98351 19 
2 0 0 0 138 0 19 19 
2 0 0 0 149 0 19 19 
2 0 0 0 158 0 19 19 
2 0 0 0 172 0 19 19 
2 2 0 0 178 2 18.77536 19 
2 0 0 0 193 0 19 19 
2 0 0 0 207 0 19 19 
2 0 0 0 209 0 19 19 
2 1 0 0 212 1 18.99696 19 
2 0 0 0 216 0 19 19 
2 1 0 0 224 1 18.91202 19 
2 2 0 0 252 2 18.67985 19 
2 0 0 0 268 0 19 19 
2 0 0 0 269 0 19 19 
2 1 0 0 283 1 18.89097 19 
2 4 0 0 288 4 18.94313 19 
2 0 0 0 301 0 19 19 
2 2 0 0 304 2 18.7878 19 
2 3 0 0 319 3 17.32891 19 
2 0 0 0 329 0 19 19 
2 1 0 0 343 1 18.97352 19 
2 0 0 0 344 0 19 19 
2 0 0 0 351 0 19 19 
2 1 0 0 353 1 16.83059 19 
2 1 0 0 372 1 18.98307 19 
2 0 0 0 385 0 19 19 
2 0 0 0 386 0 19 19 
2 1 0 0 401 1 19 19 
2 2 0 0 406 2 18.95996 19 
2 3 0 0 413 3 16.6948 19 
2 1 0 0 423 1 18.99732 19 
2 1 0 0 444 1 18.98621 19 
2 1 0 0 462 1 18.88743 19 
2 1 0 0 469 1 18.99866 19 
2 2 0 0 474 2 18.66906 19 
2 1 0 0 476 1 18.79991 19 
2 1 0 0 487 1 18.8943 19 
2 0 0 0 493 0 19 19 
2 2 0 0 494 2 18.9905 19 
2 2 0 0 497 2 18.75507 19 
2 0 0 0 501 0 19 19 
2 1 0 0 508 1 18.99571 19 
2 1 0 0 534 1 18.67695 19 
2 1 0 0 541 1 18.87947 19 
2 1 0 0 561 1 18.70144 19 
2 1 0 0 563 1 18.78633 19 
2 2 0 0 574 2 18.61952 19 
2 0 0 0 589 0 19 19 
2 1 0 0 595 1 18.91727 19 
2 1 0 0 606 1 18.82331 19 
2 0 0 0 623 0 19 19 
2 1 0 0 625 1 18.9945 19 
2 2 0 0 626 2 18.88822 19 
2 0 0 0 627 0 19 19 
2 3 0 0 634 3 18.66513 19 
2 1 0 0 641 1 16.1271 19 
2 0 0 0 651 0 19 19 
2 1 0 0 652 1 18.97749 19 
2 1 0 0 653 1 19 19 
2 0 0 0 674 0 19 19 
2 1 0 0 697 1 17.55847 19 
2 2 0 0 708 2 18.64814 19 
2 1 0 0 720 1 18.80758 19 
2 0 0 0 723 0 19 19 
2 1 0 0 728 1 18.45927 19 
2 2 0 0 735 2 17.74234 19 
2 1 0 0 759 1 18.44004 19 
2 1 0 0 760 1 18.86517 19 
2 0 0 0 761 0 19 19 
2 1 0 0 762 1 18.99714 19 
2 0 0 0 767 0 19 19 
2 0 0 0 768 0 19 19 
2 0 0 0 782 0 19 19 
2 1 0 0 785 1 18.30899 19 
2 1 0 0 809 1 18.86609 19 
2 1 0 0 826 1 18.99708 19 
2 1 0 0 829 1 18.56681 19 
2 1 0 0 834 1 18.93221 19 
2 1 0 0 845 1 18.82964 19 
2 1 0 0 846 1 18.97678 19 
2 1 0 0 852 1 18.91854 19 
2 1 0 0 859 1 18.7877 19 
2 1 0 0 867 1 18.99995 19 
2 1 0 0 874 1 18.063 19 
2 1 0 0 879 1 18.05419 19 
2 0 0 0 889 0 19 19 
2 2 0 0 892 2 18.94565 19 
2 2 0 0 896 2 18.70406 19 
2 2 0 0 902 2 18.90977 19 
2 3 0 0 917 3 18.81417 19 
2 1 0 0 918 1 18.99346 19 
2 1 0 0 956 1 18.063 19 
2 0 0 0 963 0 19 19 
2 3 0 0 983 3 18.9294 19 
2 0 0 0 992 0 19 19 
2 0 0 0 997 0 19 19 
2 1 0 0 1000 1 18.82715 19 
2 1 0 0 1042 1 16.94988 19 
2 3 0 0 1056 3 18.58045 19 
2 1 0 0 1067 1 17.57043 19 
2 2 0 0 1068 2 18.87772 19 
2 2 0 0 1070 2 18.70003 19 
2 1 0 0 1075 1 18.95533 19 
2 0 0 0 1082 0 19 19 
2 2 0 0 1091 2 18.89336 19 
2 0 0 0 1097 0 19 19 
2 2 0 0 1098 2 18.96558 19 
2 1 0 0 1108 1 18.97598 19 
2 1 0 0 1111 1 18.99542 19 
2 1 0 0 1113 1 18.82331 19 
2 1 0 0 1121 1 18.99578 19 
2 1 0 0 1122 1 18.90939 19 
2 0 0 0 1125 0 19 19 
2 1 0 0 1126 1 18.99813 19 
2 1 0 0 1179 1 18.99995 19 
2 0 0 0 1180 0 19 19 
2 1 0 0 1186 1 18.82409 19 
2 1 0 0 1195 1 18.40444 19 
2 0 0 0 1198 0 19 19 
2 1 0 0 1208 1 18.41278 19 
2 1 0 0 1225 1 18.63382 19 
2 0 0 0 1226 0 19 19 
2 0 0 0 1241 0 19 19 
2 2 0 0 1243 2 17.34502 19 
2 0 0 0 1247 0 19 19 
2 1 0 0 1255 1 18.995 19 
2 1 0 0 1261 1 18.94592 19 
2 1 0 0 1277 1 18.99708 19 
2 1 0 0 1281 1 18.92553 19 
2 1 0 0 1308 1 18.53406 19 
2 1 0 0 1323 1 18.92 19 
2 0 0 0 1332 0 19 19 
2 3 0 0 1345 3 17.11717 19 
2 0 0 0 1370 0 19 19 
2 0 0 0 1377 0 19 19 
2 2 0 0 1383 2 17.84127 19 
2 1 0 0 1386 1 18.81811 19 
2 1 0 0 1389 1 18.9998 19 
2 1 0 0 1395 1 18.95815 19 
2 0 0 0 1408 0 19 19 
2 0 0 0 1410 0 19 19 
2 1 0 0 1412 1 18.94345 19 
2 0 0 0 1413 0 19 19 
2 2 0 0 1414 2 18.9114 19 
2 0 0 0 1421 0 19 19 
2 1 0 0 1427 1 18.96984 19 
2 2 0 0 1428 2 18.97758 19 
2 0 0 0 1429 0 19 19 
2 2 0 0 1437 2 18.5884 19 
2 1 0 0 1442 1 18.80186 19 
2 0 0 0 1444 0 19 19 
2 0 0 0 1445 0 19 19 
2 1 0 0 1453 1 17.13893 19 
2 1 0 0 1465 1 18.98794 19 
2 1 0 0 1475 1 18.82331 19 
2 2 0 0 1488 2 18.65215 19 
2 1 0 0 1489 1 18.6657 19 
2 0 0 0 1498 0 19 19 
