10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 0 0 19 19 
2 0 0 0 1 0 19 19 
2 1 0 0 3 1 18.95171 19 
2 0 0 0 4 0 19 19 
2 0 0 0 6 0 19 19 
2 0 0 0 10 0 19 19 
2 0 0 0 11 0 19 19 
2 0 0 0 13 0 19 19 
2 2 0 0 16 2 18.43146 19 
2 1 0 0 17 1 18.98442 19 
2 0 0 0 18 0 19 19 
2 1 0 0 19 1 18.59247 19 
2 1 0 0 20 1 18.81399 19 
2 0 0 0 21 0 19 19 
2 0 0 0 26 0 19 19 
2 0 0 0 27 0 19 19 
2 0 0 0 28 0 19 19 
2 0 0 0 30 0 19 19 
2 0 0 0 32 0 19 19 
2 0 0 0 35 0 19 19 
2 0 0 0 37 0 19 19 
2 0 0 0 38 0 19 19 
2 1 0 0 40 1 18.65608 19 
2 1 0 0 41 1 18.89097 19 
2 0 0 0 43 0 19 19 
2 1 0 0 45 1 18.99991 19 
2 1 0 0 46 1 18.85615 19 
2 0 0 0 51 0 19 19 
2 1 0 0 53 1 18.96505 19 
2 0 0 0 54 0 19 19 
2 0 0 0 56 0 19 19 
2 0 0 0 57 0 19 19 
2 0 0 0 58 0 19 19 
2 0 0 0 60 0 19 19 
2 0 0 0 61 0 19 19 
2 0 0 0 63 0 19 19 
2 0 0 0 64 0 19 19 
2 0 0 0 65 0 19 19 
2 1 0 0 66 1 18.95909 19 
2 1 0 0 67 1 18.96949 19 
2 1 0 0 72 1 18.42369 19 
2 1 0 0 75 1 18.99641 19 
2 0 0 0 77 0 19 19 
2 0 0 0 78 0 19 19 
2 0 0 0 79 0 19 19 
2 0 0 0 80 0 19 19 
2 1 0 0 85 1 18.99076 19 
2 0 0 0 88 0 19 19 
2 1 0 0 91 1 18.99497 19 
2 2 0 0 92 2 18.87896 19 
2 0 0 0 96 0 19 19 
2 0 0 0 98 0 19 19 
2 1 0 0 100 1 18.80758 19 
2 0 0 0 102 0 19 19 
2 0 0 0 105 0 19 19 
2 0 0 0 111 0 19 19 
2 0 0 0 112 0 19 19 
2 0 0 0 113 0 19 19 
2 0 0 0 116 0 19 19 
2 1 0 0 117 1 18.78633 19 
2 0 0 0 118 0 19 19 
2 1 0 0 119 1 18.89176 19 
2 0 0 0 121 0 19 19 
2 0 0 0 122 0 19 19 
2 0 0 0 125 0 19 19 
2 0 0 0 126 0 19 19 
2 0 0 0 129 0 19 19 
2 0 0 0 132 0 19 19 
2 0 0 0 133 0 19 19 
2 0 0 0 136 0 19 19 
2 0 0 0 137 0 19 19 
2 0 0 0 138 0 19 19 
2 1 0 0 139 1 18.59632 19 
2 1 0 0 142 1 18.13162 19 
2 1 0 0 144 1 18.97168 19 
2 0 0 0 145 0 19 19 
2 0 0 0 147 0 19 19 
2 0 0 0 149 0 19 19 
2 1 0 0 151 1 18.99994 19 
2 2 0 0 155 2 18.97979 19 
2 0 0 0 156 0 19 19 
2 1 0 0 158 1 18.99308 19 
2 0 0 0 160 0 19 19 
2 0 0 0 162 0 19 19 
2 1 0 0 164 1 18.96121 19 
2 1 0 0 165 1 18.98691 19 
2 0 0 0 168 0 19 19 
2 0 0 0 169 0 19 19 
2 1 0 0 170 1 18.99955 19 
2 0 0 0 173 0 19 19 
2 0 0 0 174 0 19 19 
2 1 0 0 175 1 18.99988 19 
2 0 0 0 179 0 19 19 
2 1 0 0 180 1 18.99925 19 
2 1 0 0 181 1 17.48728 19 
2 0 0 0 182 0 19 19 
2 0 0 0 183 0 19 19 
2 0 0 0 184 0 19 19 
2 0 0 0 190 0 19 19 
2 0 0 0 193 0 19 19 
2 0 0 0 194 0 19 19 
2 1 0 0 200 1 18.80758 19 
2 0 0 0 202 0 19 19 
2 0 0 0 206 0 19 19 
2 0 0 0 209 0 19 19 
2 0 0 0 211 0 19 19 
2 0 0 0 212 0 19 19 
2 1 0 0 220 1 18.99732 19 
2 0 0 0 223 0 19 19 
2 0 0 0 224 0 19 19 
2 0 0 0 226 0 19 19 
2 0 0 0 230 0 19 19 
2 0 0 0 231 0 19 19 
2 0 0 0 233 0 19 19 
2 1 0 0 234 1 18.99508 19 
2 0 0 0 237 0 19 19 
2 3 0 0 240 3 18.18472 19 
2 0 0 0 241 0 19 19 
2 1 0 0 244 1 18.69143 19 
2 1 0 0 247 1 18.97113 19 
2 0 0 0 248 0 19 19 
2 1 0 0 249 1 18.99206 19 
2 0 0 0 251 0 19 19 
2 0 0 0 253 0 19 19 
2 0 0 0 254 0 19 19 
2 1 0 0 255 1 18.99778 19 
2 1 0 0 256 1 18.99971 19 
2 2 0 0 257 2 18.96551 19 
2 0 0 0 261 0 19 19 
2 0 0 0 262 0 19 19 
2 1 0 0 264 1 18.99998 19 
2 0 0 0 265 0 19 19 
2 0 0 0 266 0 19 19 
2 0 0 0 267 0 19 19 
2 1 0 0 268 1 18.98677 19 
2 1 0 0 271 1 18.82056 19 
2 0 0 0 273 0 19 19 
2 1 0 0 275 1 18.63382 19 
2 0 0 0 276 0 19 19 
2 1 0 0 277 1 18.98977 19 
2 0 0 0 279 0 19 19 
2 0 0 0 281 0 19 19 
2 0 0 0 282 0 19 19 
2 1 0 0 285 1 18.99902 19 
2 0 0 0 286 0 19 19 
2 1 0 0 287 1 18.99972 19 
2 0 0 0 289 0 19 19 
2 1 0 0 292 1 18.75004 19 
2 1 0 0 295 1 18.99979 19 
2 0 0 0 296 0 19 19 
2 0 0 0 306 0 19 19 
2 1 0 0 309 1 18.99985 19 
2 0 0 0 311 0 19 19 
2 0 0 0 317 0 19 19 
2 0 0 0 321 0 19 19 
2 0 0 0 322 0 19 19 
2 0 0 0 323 0 19 19 
2 0 0 0 329 0 19 19 
2 0 0 0 330 0 19 19 
2 0 0 0 331 0 19 19 
2 2 0 0 334 2 18.9474 19 
2 0 0 0 335 0 19 19 
2 0 0 0 336 0 19 19 
2 0 0 0 338 0 19 19 
2 0 0 0 341 0 19 19 
2 1 0 0 342 1 18.99311 19 
2 0 0 0 344 0 19 19 
2 0 0 0 346 0 19 19 
2 2 0 0 347 2 18.99868 19 
2 0 0 0 349 0 19 19 
2 0 0 0 350 0 19 19 
2 0 0 0 355 0 19 19 
2 0 0 0 358 0 19 19 
2 1 0 0 359 1 18.96997 19 
2 1 0 0 360 1 18.91854 19 
2 0 0 0 363 0 19 19 
2 0 0 0 364 0 19 19 
2 0 0 0 374 0 19 19 
2 0 0 0 375 0 19 19 
2 0 0 0 376 0 19 19 
2 0 0 0 382 0 19 19 
2 0 0 0 384 0 19 19 
2 0 0 0 385 0 19 19 
2 0 0 0 387 0 19 19 
2 0 0 0 390 0 19 19 
2 0 0 0 392 0 19 19 
2 0 0 0 395 0 19 19 
2 0 0 0 396 0 19 19 
2 0 0 0 397 0 19 19 
2 0 0 0 399 0 19 19 
2 0 0 0 401 0 19 19 
2 1 0 0 402 1 18.99866 19 
2 0 0 0 404 0 19 19 
2 1 0 0 406 1 18.99985 19 
2 0 0 0 407 0 19 19 
2 0 0 0 409 0 19 19 
2 0 0 0 411 0 19 19 
2 0 0 0 412 0 19 19 
2 1 0 0 415 1 18.80951 19 
2 1 0 0 419 1 18.75004 19 
2 0 0 0 420 0 19 19 
2 0 0 0 422 0 19 19 
2 0 0 0 424 0 19 19 
2 0 0 0 425 0 19 19 
2 1 0 0 429 1 18.99076 19 
2 0 0 0 432 0 19 19 
2 0 0 0 436 0 19 19 
2 1 0 0 439 1 18.99172 19 
2 0 0 0 442 0 19 19 
2 0 0 0 443 0 19 19 
2 1 0 0 445 1 18.94128 19 
2 0 0 0 452 0 19 19 
2 0 0 0 454 0 19 19 
2 1 0 0 457 1 18.98762 19 
