10^5 initial neutrinos of type 2 at energy 1E+19. 
type, NC, CC, DC, InitNuNum, Gen, OutEnergy, InitEnergy.
2 0 0 0 10 0 19 19 
2 0 0 0 12 0 19 19 
2 2 0 0 23 2 18.98932 19 
2 1 0 0 24 1 18.99562 19 
2 1 0 0 48 1 18.99998 19 
2 1 0 0 51 1 18.87513 19 
2 0 0 0 52 0 19 19 
2 1 0 0 57 1 18.99908 19 
2 1 0 0 59 1 19 19 
2 0 0 0 60 0 19 19 
2 1 0 0 66 1 18.92705 19 
2 0 0 0 76 0 19 19 
2 2 0 0 82 2 18.49856 19 
2 0 0 0 99 0 19 19 
2 0 0 0 117 0 19 19 
2 2 0 0 121 2 17.69707 19 
2 1 0 0 125 1 17.5768 19 
2 1 0 0 127 1 18.9979 19 
2 2 0 0 128 2 18.97145 19 
2 1 0 0 130 1 17.5768 19 
2 1 0 0 150 1 18.03635 19 
2 0 0 0 151 0 19 19 
2 0 0 0 153 0 19 19 
2 0 0 0 154 0 19 19 
2 0 0 0 158 0 19 19 
2 0 0 0 164 0 19 19 
2 3 0 0 179 3 16.94096 19 
2 1 0 0 193 1 17.29907 19 
2 2 0 0 198 2 18.81479 19 
2 2 0 0 203 2 18.12737 19 
2 2 0 0 213 2 17.55778 19 
2 2 0 0 215 2 18.74872 19 
2 1 0 0 220 1 18.99995 19 
2 0 0 0 221 0 19 19 
2 1 0 0 231 1 18.46306 19 
2 1 0 0 234 1 18.92734 19 
2 0 0 0 245 0 19 19 
2 2 0 0 247 2 17.72895 19 
2 1 0 0 249 1 18.8509 19 
2 0 0 0 250 0 19 19 
2 1 0 0 257 1 18.59912 19 
2 2 0 0 259 2 18.71536 19 
2 0 0 0 275 0 19 19 
2 0 0 0 288 0 19 19 
2 0 0 0 291 0 19 19 
2 4 0 0 297 4 18.66024 19 
2 3 0 0 317 3 18.77577 19 
2 1 0 0 322 1 18.8592 19 
2 0 0 0 324 0 19 19 
2 0 0 0 342 0 19 19 
2 0 0 0 344 0 19 19 
2 1 0 0 347 1 18.91223 19 
2 1 0 0 351 1 18.96603 19 
2 0 0 0 374 0 19 19 
2 0 0 0 408 0 19 19 
2 1 0 0 414 1 18.98685 19 
2 2 0 0 415 2 18.97874 19 
2 1 0 0 419 1 18.99947 19 
2 1 0 0 428 1 18.82901 19 
2 0 0 0 429 0 19 19 
2 3 0 0 444 3 18.43327 19 
2 0 0 0 452 0 19 19 
2 1 0 0 454 1 18.94886 19 
2 2 0 0 458 2 18.95601 19 
2 2 0 0 467 2 18.62875 19 
2 0 0 0 479 0 19 19 
2 2 0 0 488 2 18.10427 19 
2 0 0 0 490 0 19 19 
2 1 0 0 501 1 18.99758 19 
2 1 0 0 513 1 18.98778 19 
2 0 0 0 518 0 19 19 
2 1 0 0 520 1 18.88743 19 
2 0 0 0 521 0 19 19 
2 2 0 0 525 2 18.7459 19 
2 1 0 0 526 1 18.99758 19 
2 2 0 0 544 2 18.99848 19 
2 0 0 0 557 0 19 19 
2 0 0 0 562 0 19 19 
2 2 0 0 565 2 18.97054 19 
2 0 0 0 574 0 19 19 
2 0 0 0 612 0 19 19 
2 0 0 0 621 0 19 19 
2 1 0 0 636 1 18.99657 19 
